"","Coprococcus [Genus]","Anaerostipes [Genus]","Coprococcus catus","Ruminococcus [Genus]","Ruminococcaceae [Family]","Clostridiales [Order]","Clostridium [Genus]","Oscillospira [Genus]","Lachnospiraceae [Family]","Ruminococcus bicirculans","Ruminococcus callidus","Ruminococcus bromii","Faecalibacterium prausnitzii","Faecalibacterium [Genus]","Methanobrevibacter [Genus]","Butyricicoccus pullicaecorum","Christensenellaceae [Family]","Klebsiella pneumoniae","Escherichia coli","Haemophilus parainfluenzae","Bilophila [Genus]","Desulfovibrio [Genus]","Actinomyces odontolyticus","Bifidobacterium [Genus]","Bifidobacterium longum","Akkermansia muciniphila","Bacteroides [Genus]","Bacteroides vulgatus","Bacteroides ovatus","Bacteroides uniformis","Prevotella [Genus]","Prevotella copri","Prevotella stercorea","Parabacteroides [Genus]","Parabacteroides distasonis","Rikenellaceae [Family]","Butyricimonas [Genus]","S24-7 [Family]","Turicibacter [Genus]","Phascolarctobacterium [Genus]","Coriobacteriaceae [Family]","Collinsella aerofaciens","Senegalimassilia anaerobia","SMB53 [Genus]","[Mogibacteriaceae] [Family]","Mogibacterium [Genus]","Streptococcus thermophilus","[Eubacterium] biforme","Erysipelotrichaceae [Family]","Catenibacterium mitsuokai","Ralstonia solanacearum","Blautia [Genus]","Blautia wexlerae","Blautia obeum","Lachnospira [Genus]","Blautia hominis","Roseburia [Genus]","Roseburia faecis","Dorea [Genus]","[Ruminococcus] [Genus]","Fusicatenibacter saccharivorans","Dorea formicigenerans","Coprococcus eutactus","Dorea longicatena","Anaerostipes hadrus"
"SMB53 [Genus]",-0.233950346149463,-0.193967377984509,-0.328040772428162,0.134704255631558,-0.210833593443572,-0.173077800069639,-0.0488446997747801,-0.134981382860006,0.0347468374608299,0.293481526740872,-0.0183568170804861,0.169049170759534,-0.100893656171506,0.248640550684034,-0.265830933598972,-0.13495194802644,-0.15764215872555,0.406182045891224,0.085846306242041,-0.242300599784866,0.285035340729243,0.0900929606848933,-0.126538548689466,0.577603315835289,0.0466228789949925,0.00945685950830012,0.0783893334084306,0.325032861152074,-0.130189095302808,0.446267366547354,-0.220189680995902,-0.28594962254545,-0.443515307577143,-0.199594005805019,0.099685265774372,0.0828006367952457,-0.334031863379359,-0.0815155244025962,-0.137211882843754,0.000455286397272214,-0.214264205371011,-0.0483974115605227,0.268331537740373,0,-0.0505456272691372,-0.0452630976336016,-0.146902376706592,0.0204648015814939,0.435176388888464,0.184820801648232,-0.764261221087832,0.2660327003322,0.474957835798637,0.301891750841568,-0.550849145707063,0.526416467466142,0.156779667677473,0.220358192825244,0.0756449409945557,0.0768379088820163,0.146199042272768,0.130571232139933,-0.0198565896813617,-0.118045059411434,-0.020842831404382
"[Mogibacteriaceae] [Family]",0.101536853806262,0.241980302958951,-0.0210580537784665,0.307648114013306,-0.289076901271005,-0.035076268254278,-0.133517976663718,-0.122834497548049,-0.0248921320539251,0.0916399517746795,-0.391986618712233,-0.062313988615837,-0.106044341460076,0.180496888957527,-0.319028988116282,0.228058095940366,-0.0231842230841325,0.0732051964374434,0.114583963644859,-0.324452433484596,0.10804979702855,-0.410979500791456,-0.0972785848727249,0.220390768275795,0.394529793820223,-0.0370240251099192,0.198368200726166,-0.111076183765218,0.0238058849176299,0.365155816182487,0.107931204711102,-0.134668087264466,-0.344508613705933,-0.228089122512459,0.0894195684916846,0.0908684765096328,0.374343265896181,-0.00656497139568828,0.00271579053797424,0.0551358074299949,-0.147690824710195,0.0707531653801327,0.213149541138489,-0.0505456272691372,0,-0.143924827846666,0.305014458559936,0.0585223114236785,0.16095831716692,0.0775959424120405,-0.294398099742267,0.237942360605265,0.211911389406217,0.252483188966162,0.118492776459792,-0.0686679481297167,0.270940043476854,0.2445353894443,0.131417610857882,0.216635569729083,0.082444189422964,0.172412823349862,0.186237677402893,0.341775544284371,0.176370330478425
"Mogibacterium [Genus]",-0.0372413940742566,0.663621151033916,-0.583239201347075,0.281190106718103,-0.356202632297018,-0.268129733801306,-0.0935548189149087,-0.157676150514899,-0.247013230656961,0.0654288953057987,-0.221905164140242,-0.123057574071058,-0.201419625113609,0.165134163935058,0.0867112755265818,0.0123760261847358,-0.0757826692110546,-0.272017746443508,0.32310019275805,0.0591106648625594,0.822947967289228,-0.252178214745383,-0.0931592567165877,0.561214393811496,-0.363292011926122,0.263235364440754,-0.101768066860829,0.011768110140675,-0.0639790222365351,-0.0112526498233282,-0.117267946991674,-0.15886978279858,-0.549776794914031,0.326571394431181,0.213822087158176,0.0894054623194117,0.132473399162347,0.276475657372671,0.277362516304758,-0.0117441981054607,-0.292380543450216,0.224418524257301,-0.140995400596046,-0.0452630976336016,-0.143924827846666,0,0.527054551552263,-0.660407688645003,0.264988170076072,-0.125870427896565,-0.483599031279943,0.115945819028034,0.219151413663547,0.530007653380068,0.63505007072776,0.22419156057919,0.354011133872881,0.388350762373321,0.170868622039577,0.365154331017253,-0.0310708947384269,-0.0712418570750508,0.349038147996114,-0.274301476684725,-0.0830085282756431
"Streptococcus thermophilus",-0.0992090456310687,-0.0302605210026455,0.699221350895256,-0.182089946474141,0.068131086449035,0.0805686807735001,-0.514909892718852,0.0728131180256669,0.379080151446398,0.166256139915079,0.600926623749718,-0.127968527046929,0.269497876295729,0.126812730198915,0.287153337307044,-0.184079402172808,0.288624582541871,0.151744008727994,-0.189125204619248,0.0814231760066188,0.348133585982489,0.386565215990852,0.0489369163055438,-0.118245863005814,-0.0376437411825286,0.429168199002909,0.396252396089691,0.115279981029609,-0.0485081633134953,-0.241691017161154,0.42984981601116,-0.0449105500487855,0.0766291842909404,-0.0888418322117666,0.267802339673855,-0.199060269624681,-0.243551528603336,0.363278524209903,0.222272749366056,0.228956118948697,-0.240336424954451,-0.0584823145177186,0.000264094217909454,-0.146902376706592,0.305014458559936,0.527054551552263,0,0.0278236623193503,-0.309200668184296,-0.044833356812031,-0.206724976508767,0.0479048795442706,-0.0103432879008499,-0.571233079905911,0.224073614451921,-0.251751568342237,0.072011102475103,0.0400037565455951,-0.0321824037703189,-0.180120547185325,-0.193542599831519,-0.216554836077911,-0.0360395505928524,-0.0997821668656037,0.0242359154857021
"[Eubacterium] biforme",0.235750276422283,0.048217957755382,-0.235423676240664,0.0661695990795983,-0.0907423969848997,-0.177433478233028,0.215951052318714,-0.0204398874199029,0.160562848024218,0.241219217543888,0.210458709165772,-0.24874565958557,-0.043802246727728,-0.297421698950262,-0.173259648561582,0.265709741363402,-0.528281702380314,0.419870122965421,0.37377345670811,0.0319094464503081,-0.164440156999709,0.258969841300657,-0.646561067227916,0.335304094033999,-0.178085037291171,-0.190266230329606,-0.278501676461819,-0.398399868060541,-0.251503266923701,-0.00478453035175924,0.143378901711518,0.123326870982961,-0.0198403457441812,0.292009419986397,-0.32691770728906,0.0237601843857033,-0.667476062826924,-0.279077908563399,0.563516683619591,-0.0432639956102351,-0.486715838479642,0.146827210969789,-0.245856837645035,0.0204648015814939,0.0585223114236785,-0.660407688645003,0.0278236623193503,0,0.728989155149327,-0.130543830753786,-0.221682531438441,0.402301231006559,0.242834460121735,0.316585256791568,0.0394019960901216,0.381072820144911,0.202833181552477,0.384103378068425,-0.0242871034435534,0.127410003259897,0.164449848959908,0.136742053249829,-0.205786800133275,0.302836154837589,0.161832564604171
"Erysipelotrichaceae [Family]",0.174669879025597,0.174189699478983,0.305841277010737,0.320713133178074,-0.0123024138856274,0.120082022803708,0.52195988140583,0.00915681554506645,0.141999350047757,-0.615892627708176,-0.218201601062984,0.608418139798068,0.0255070704495581,0.142057204217983,-0.0227832685742678,0.221783605182166,0.161986326975032,-0.15820717079254,-0.151384924440267,-0.0902936825267686,0.0389164255069907,0.0484375301569826,-0.453896845831323,-0.0686095173463726,0.280735728413975,0.0524703554368382,0.0165359415730352,-0.113431940957724,-0.0887120342856935,0.338000696284976,0.384963903104902,-0.2582290700357,-0.0739202649955441,-0.0494975071631217,0.0551680334163602,-0.200208266659046,-0.0530582116226318,0.160160549548841,0.0277366340057953,0.0271280790906124,0.278093194130133,-0.210982662047149,0.130605572107771,0.435176388888464,0.16095831716692,0.264988170076072,-0.309200668184296,0.728989155149327,0,0.277040596541749,-0.045109651372569,0.455601017921551,0.254600328964656,0.0350088805269603,-0.281068335607311,0.851066736604968,-0.223653960406547,-0.194887507128244,0.16244444594858,0.201982010197516,0.378888958765759,0.332518316241938,0.371419634770651,0.1033869000645,-0.00953596470301586
"Catenibacterium mitsuokai",0.431911097294012,0.452579748405734,0.418714033082862,0.00957350005616792,0.0405768440819412,0.114154745755518,-0.221389771028721,0.0362667156893337,0.213845984751848,0.151150776870164,0.151377660128763,-0.272560252123092,0.0304178480331836,0.167538701833579,-0.015652087118826,0.161561067964267,-0.154027531320375,-0.245342083147678,-0.0945076600609185,0.157850492013525,0.238962606597933,-0.0410754897077196,0.431205174720596,0.188132122665462,0.0433456053876567,-0.406811580566053,0.340954756601968,-0.0683455659910355,0.249755647432972,0.213584672995663,-0.685499474863702,-0.231325398355827,-0.62947767614908,0.132495101345208,0.0408762466549166,-0.747978988406367,-0.264462562732274,0.234004705278476,-0.0359069136613246,0.13942733829326,-0.533036928678095,-0.0473937434266084,0.0520531929644305,0.184820801648232,0.0775959424120405,-0.125870427896565,-0.044833356812031,-0.130543830753786,0.277040596541749,0,-0.497393482362147,0.17276091688132,0.107176440753758,-0.0188535847358691,0.444727919362672,0.0603873583550814,-0.157791917221157,0.412240913296345,0.495506083160626,0.0298970902068989,0.245816590797156,0.234480872449754,-0.682676952615327,-0.21799413375791,-0.52118840052023
"Ralstonia solanacearum",-0.336415553892693,-0.193210634436905,-0.421198614333806,-0.00277246269363982,-0.382523871590237,-0.241657943159619,-0.23380970873003,-0.10092008667061,0.158711887061986,0.309452340515279,0.205046140763688,-0.0417327034765772,-0.0190529964192192,-0.155751338850802,-0.581914902221048,-0.246856057789173,-0.040523666565407,-0.217587044146766,-0.00583183610915716,0.588913985891201,-0.109968628504649,0.111636449865141,0.407473149696765,0.645275087604215,-0.0237781217185763,0.212527783365904,0.130705917960635,0.379232154246966,0.337186660473245,0.988979506599021,-0.0219978782170975,-0.310019687861956,0.172183108969705,-0.274393480528364,0.281952020103031,-0.0272128886671998,0.223280704496465,0.942527637092813,-0.574029326412227,-0.111968471108295,-0.668166901858554,-0.586349689329536,-0.390748168996227,-0.764261221087832,-0.294398099742267,-0.483599031279943,-0.206724976508767,-0.221682531438441,-0.045109651372569,-0.497393482362147,0,0.0286718649011558,0.0441836330528437,0.239789290459527,0.411436166006636,-0.427269941827352,0.0253132801512604,-0.305469248363806,-0.213719575236639,-0.349354442848795,0.0587264493997566,-0.105921697494149,-0.415161093144104,-0.270051184998765,0.155615612707333
"Blautia [Genus]",0.0820275055777827,0.0623530965711662,-0.277379373591638,-0.0701479766856485,-0.022842169873259,-0.0776698095030028,0.186550137845701,-0.1208319975601,0.131717753728608,-0.0171026562956886,0.099208852766912,0.104767797385293,0.0511717668525745,-0.454742582151766,0.0864132956204417,0.419725959150702,-0.0352867786005152,-0.10696106897296,0.13899033624552,-0.230151537380792,0.146330923836614,0.0754318273579975,0.131314792542596,-0.155461911192317,-0.0987338431787604,-0.0183877536621598,-0.00500503910514311,0.156413290162054,-0.0541645567251604,0.115350553163794,-0.142148275420464,0.00151807131546478,-0.036523458403713,-0.367260184045627,0.23846467934292,-0.0200183794733125,-0.390644850306486,-0.131252724214925,0.217727890368956,0.403777448448699,-0.0248677348752172,0.227578287315659,0.078617412333642,0.2660327003322,0.237942360605265,0.115945819028034,0.0479048795442706,0.402301231006559,0.455601017921551,0.17276091688132,0.0286718649011558,0,0.216473104376794,-0.204457200600824,-0.188826458379291,0.47384147447917,-0.122616481247595,0.109084917842349,0.276772149234894,0.122455499417043,0.111299059906196,0.284858444290647,-0.0924283787982862,0.154668032682738,-0.00663400574892498
"Blautia wexlerae",0.120269108283221,0.115076093217982,-0.160459477264319,0.185314695273203,-0.109251590672624,0.0303193935449752,0.204539497040574,-0.0848464401500517,0.148110491536517,-0.43886702467073,0.0535824728776983,0.168284342670593,-0.0703597001775172,-0.343846918634729,0.319397662311981,0.441616245177376,-0.0152940359231496,0.0569352870541136,-0.23525877998311,-0.162438177174363,-0.036254568222582,0.0474695574411962,-0.0398464198461507,-0.2638363141283,0.00121182412733137,0.0693668378949232,-0.0755494810377662,0.253829791855065,-0.25700975053887,0.0100309579883035,0.0853748827641142,0.143905452702825,0.174243415816946,-0.0175215196261397,-0.104488438422609,0.33439661381934,-0.580958409974985,-0.121172623935199,0.269850070167594,0.333944697755749,0.0409250407505824,0.077502477634285,0.226738416278122,0.474957835798637,0.211911389406217,0.219151413663547,-0.0103432879008499,0.242834460121735,0.254600328964656,0.107176440753758,0.0441836330528437,0.216473104376794,0,-0.0836966385042751,-0.154231291751189,0.382382734163962,0.038448881553216,0.364196618087487,-0.0572603597423937,0.0309246690306198,0.0585268535685529,-0.0302655192697109,0.0186939621741208,0.138692456662448,-0.0154953968259895
"Blautia obeum",0.273294397601848,-0.082847187560739,0.00971272235567928,0.0286540781416952,-0.0600695337387038,0.0469135519394873,0.16603465232751,0.0175226014144053,0.113257076361528,-0.377947188599512,0.186472062473819,-0.00690174862696705,0.0936056966850734,-0.246807577962673,0.196764714058024,-0.0520631863086524,0.346843569646197,-0.0810306865717938,-0.0703554892051066,-0.275454641585718,-0.220643559800669,-0.0301151287215038,-0.357899623926666,-0.0993513341737672,-0.156128179697449,-0.087392415532068,-0.230993858811079,-0.123873124304113,0.0199799831254656,-0.175395208608035,-0.0944943839568992,0.374425839067951,0.603959398254799,-0.151886959008787,-0.0503589391439435,0.185827392057912,-1.17095935133677,-0.0277633320825911,0.543572519675835,-0.0254770024187158,0.107574980957126,0.0768898400200822,0.136714135512662,0.301891750841568,0.252483188966162,0.530007653380068,-0.571233079905911,0.316585256791568,0.0350088805269603,-0.0188535847358691,0.239789290459527,-0.204457200600824,-0.0836966385042751,0,0.0732037918301924,0.0927626603648458,-0.123889654261188,0.30746993820384,0.0782028652089392,0.0387772324439623,-0.329897780834687,0.230739237526667,-0.0636814831404544,0.241490524481656,0.00600047166557266
"Lachnospira [Genus]",0.0730003225246224,-0.221895196142445,-0.483120661284361,0.374267063984682,0.100702611866795,-0.0943952914878003,-0.128542698306941,-0.0198558833671558,-0.242935768623038,0.281385913072697,-0.240515475791945,-0.305476781416996,-0.0392039515503113,0.0262559061018816,-0.210515986040679,-0.312869245765168,-0.00242672550411014,-0.19153241941977,-0.0733365565315234,0.214773489823798,-0.132765601846578,0.16358306480404,0.452267538868105,0.599464573708888,0.180624283063706,-0.346462226866407,-0.129301735346631,0.291324283445742,0.258706862138771,0.0956839073759715,0.0784300022382117,-0.166685716326709,-0.0637215601410285,-0.0760831349943401,0.110143752019262,0.260324150342095,0.173299863617386,0.276111054231411,-0.19500391890038,-0.00417131126263984,-0.107151345403764,-0.508601039639478,-0.030823205471915,-0.550849145707063,0.118492776459792,0.63505007072776,0.224073614451921,0.0394019960901216,-0.281068335607311,0.444727919362672,0.411436166006636,-0.188826458379291,-0.154231291751189,0.0732037918301924,0,-0.69381204493743,-0.0687694100263484,0.0470326146913794,-0.174793627795871,-0.0111846525356973,-0.13315455636322,-0.01355929671797,0.536259605547241,0.0166122061710583,0.395911416421342
"Blautia hominis",0.249876290391948,0.26776325431202,0.0741274503434646,0.24753400745211,-0.00276051937599953,-0.098207428432342,-0.103298286305049,-0.216109572373703,0.37866085113223,-0.643046448764266,-0.755475682842105,0.187569121110629,-0.039172346449183,-0.151680068421248,-0.0825438649629981,0.137514774020996,0.432594331850959,0.13218573566002,-0.0654285482819177,0.232286231281061,-0.207056646209076,0.446952662747091,-0.214675900834326,-0.101958205492976,-0.0880473727775392,0.258673927802789,-0.0761102797346725,0.108592546993149,-0.0115471660733627,-0.201675173074455,-0.438061433863009,-0.563913907006951,0.0100977143968087,-0.54732082881951,0.27774583699974,-0.10489405805853,-0.177466292082104,-0.0801970621057357,-0.0685742313441461,-0.318605296822231,-0.0743112015850702,-0.207786763358704,0.131087485181025,0.526416467466142,-0.0686679481297167,0.22419156057919,-0.251751568342237,0.381072820144911,0.851066736604968,0.0603873583550814,-0.427269941827352,0.47384147447917,0.382382734163962,0.0927626603648458,-0.69381204493743,0,-0.272675631657687,-0.224653642495513,-0.019693054287862,0.0448963625336471,0.713828484912057,0.0908119831239511,-0.887224980444428,-0.133705274501098,0.27456267886892
"Roseburia [Genus]",-0.0109306710072139,-0.158589494083204,0.127650214751477,0.116445838183148,0.121575606358593,0.0719853102048093,-0.21210475311081,0.147761099334749,-0.184982882459651,-0.237864787840467,-0.0213343237009971,-0.19036582476568,-0.0222777583740701,0.0943158556774955,0.280726093285882,0.238703075868326,0.0497346487771359,-0.186221882561721,-0.108168628604496,0.0329604322495887,0.162958786795747,0.082483799911126,0.0459652613351573,-0.0203946225319654,-0.316396416001403,-0.168258089201954,-0.0634407961897894,0.330348068421445,0.0164005689653002,-0.062272671250622,-0.263632304023705,0.0342463394377402,0.170071589961116,0.0153529236673901,0.0966589540408798,0.597950769305081,-0.354699370446557,0.179425301579557,0.341167069363448,-0.00796682480280853,-0.0303699920300357,0.135164422614492,-0.100917999229537,0.156779667677473,0.270940043476854,0.354011133872881,0.072011102475103,0.202833181552477,-0.223653960406547,-0.157791917221157,0.0253132801512604,-0.122616481247595,0.038448881553216,-0.123889654261188,-0.0687694100263484,-0.272675631657687,0,0.250468354713287,0.0456781190463369,-0.12438326636221,-0.101631647908295,0.107269820116902,-0.10717809060868,-0.0612550097411433,0.278114577678678
"Roseburia faecis",0.578947843493728,-0.058444817428525,0.887159798482293,0.168951713567378,0.245936812468788,0.325462183303974,0.067664515386099,-0.0252082010023696,0.0948726209332868,0.285047218268807,0.217524914910566,0.478126233522391,0.773819604598898,0.577707751273132,0.0729108292425227,-0.184226868186238,-0.0692705249419963,0.0588538306058147,-0.425312946223374,-0.21970518993624,0.167376548634136,0.544834278841023,0.174671053104133,0.0293071801656978,-0.189937252777002,-0.311242311807613,0.0379889307997398,-0.633130139282868,-0.231566237612027,-0.717431786545085,0.166649219337581,-0.0137268163439383,-0.16465658929778,-0.315749288467204,-0.544171735116753,0.0943945007963549,-0.218842184972228,0.0595757624205074,0.234648603524627,-0.268868295648441,0.134915667531946,0.484902742265309,0.276283036986001,0.220358192825244,0.2445353894443,0.388350762373321,0.0400037565455951,0.384103378068425,-0.194887507128244,0.412240913296345,-0.305469248363806,0.109084917842349,0.364196618087487,0.30746993820384,0.0470326146913794,-0.224653642495513,0.250468354713287,0,0.35617065235885,0.28815107297084,-0.0893660083402355,0.395785675623979,-0.460682047447037,0.427019787050763,-0.241545515439441
"Dorea [Genus]",-0.000699527585259541,-0.142296582611807,-0.024508661217613,-0.0109264758531029,-0.00474355766342642,0.0677889966294198,0.165071649876069,0.0445728986712658,0.13424037849094,-0.200771363298828,0.234278183940873,0.0943026583907591,-0.0868139844922106,0.244736238682342,-0.156059781985553,0.207348373912343,-0.0266225974696052,0.428923340172695,0.0967825410977204,-0.299286631985047,0.148390728348017,0.458570427006532,-0.00479988210984776,-0.0501125723183181,0.187326628392774,0.233072198022347,0.0447629725970535,0.046185265827792,-0.183804853542171,0.254537900151041,0.164708426444541,-0.134593251276116,0.121328996738854,-0.45864627960763,0.046211540529715,-0.110010185996706,0.0372299503245619,0.0456077138997725,0.0210871656598847,-0.0882521320431791,0.0527583714083569,0.0277007507558695,0.0957864465438482,0.0756449409945557,0.131417610857882,0.170868622039577,-0.0321824037703189,-0.0242871034435534,0.16244444594858,0.495506083160626,-0.213719575236639,0.276772149234894,-0.0572603597423937,0.0782028652089392,-0.174793627795871,-0.019693054287862,0.0456781190463369,0.35617065235885,0,-0.0698900924232695,0.134662646235962,-0.120125733871298,-0.12554009917257,-0.0308817522159464,-0.196953247359888
"[Ruminococcus] [Genus]",-0.217725549380097,0.0647573113026314,0.0886792576977133,0.0502546569852073,0.17039359823785,-0.0920049749375296,0.0462893256896365,0.111160570058915,0.146865621896807,0.0612020939983899,0.377534808466107,-0.0450420978695772,-0.11807496879649,-0.289842450750752,0.0195597363135216,0.0276340694664916,-0.178262107493678,0.288851123568517,-0.0433994593224205,-0.0967578417764155,0.128623355451125,0.109018287056724,-0.0111260178135099,-0.3453084099059,-0.305313243030748,-0.0630032637509623,-0.187722955178472,0.0606970973078936,0.128302271422003,0.187652431560463,-0.0361804215838273,-0.100584388825718,0.126044875020581,-0.245466486684771,0.200763631269336,-0.146534257649212,-0.316665463446648,-0.0170236741053107,-0.0981229918982242,-0.287150462586892,-0.248029777366333,-0.119348771043162,-0.171305318906343,0.0768379088820163,0.216635569729083,0.365154331017253,-0.180120547185325,0.127410003259897,0.201982010197516,0.0298970902068989,-0.349354442848795,0.122455499417043,0.0309246690306198,0.0387772324439623,-0.0111846525356973,0.0448963625336471,-0.12438326636221,0.28815107297084,-0.0698900924232695,0,-0.157437720552006,0.0506662462729101,-0.14134827237233,0.0357665244863204,0.0180119000344789
"Fusicatenibacter saccharivorans",-0.0515102565974904,0.0755697668574706,-0.280943639826403,0.257852889623627,0.216204485595328,0.106195454026605,0.268414129014829,0.0931318712479258,0.315530041318619,-0.0139419917782931,0.0198394785790212,0.0906513157436112,0.0238626631539315,-0.266356188889625,0.0433197301547255,0.0563684103010203,0.405469334629072,0.215089844551629,-0.274243661353284,0.0156162286921014,0.34043421916219,0.115345961060258,-0.161684387588695,-0.0312428394720878,0.0112222457787456,0.0569810986209462,-0.174216176272514,0.151566911343046,-0.411182558538499,-0.142439491386031,0.00861770585878224,0.0951955288378075,-0.217648586613179,-0.0341835903839961,0.119516684085257,0.121254905703006,-0.278936212325017,-0.10061077699833,-0.0941883163891542,0.0963528570302672,0.216456462012516,-0.148641882576523,0.112943058207313,0.146199042272768,0.082444189422964,-0.0310708947384269,-0.193542599831519,0.164449848959908,0.378888958765759,0.245816590797156,0.0587264493997566,0.111299059906196,0.0585268535685529,-0.329897780834687,-0.13315455636322,0.713828484912057,-0.101631647908295,-0.0893660083402355,0.134662646235962,-0.157437720552006,0,0.0276597724800496,-0.0229327460485414,0.0470262359484718,-0.0397722685296468
"Dorea formicigenerans",0.247786306412235,0.338010536217258,0.0470564212535835,0.176785942003736,0.00548987970075668,0.109947443285329,0.54006181356783,0.0166978081871907,0.212798989777465,-0.394053275841335,0.269381738138692,0.197162978134461,-0.0781440946521186,-0.0821022088619228,0.399247076309968,0.381713975040201,0.0320769601357379,0.0320003824024913,-0.0428814695551296,-0.391169389006584,0.194207290254778,-0.0963687167221218,-0.2416101188242,0.135239735779326,-0.00439703671812056,0.104739021162923,-0.0839079471318947,0.229100708722739,-0.275356661935399,0.101579833909147,0.101178033186424,-0.00445901550348615,0.24804077167052,-0.222775795351994,-0.318599559322493,-0.0267630607911915,-0.0223108071808213,0.0442653768619985,0.187476762867235,0.275411017843775,-0.0473851263047686,0.227751305341613,0.181363536713662,0.130571232139933,0.172412823349862,-0.0712418570750508,-0.216554836077911,0.136742053249829,0.332518316241938,0.234480872449754,-0.105921697494149,0.284858444290647,-0.0302655192697109,0.230739237526667,-0.01355929671797,0.0908119831239511,0.107269820116902,0.395785675623979,-0.120125733871298,0.0506662462729101,0.0276597724800496,0,-0.0215845672708754,0.368781391021938,0.283585892961019
"Coprococcus eutactus",0.116358415688724,0.6439193954368,-0.391623438711917,0.0708809857657209,-0.244702980077886,-0.243711912196492,0.138454701019832,0.016965203558485,-0.0187887598131568,0.443534802315466,-0.15076148509195,0.0320335498388824,-0.0341391152323688,-0.150536275561038,0.226758741964872,-0.811108871322762,-0.143272998806909,0.495854111614015,0.167827693246031,-0.515755067710619,-0.170707107604921,-0.0668006369357817,0.430794461613353,0.19440911443898,-0.00627694628715372,0.00304972024933545,0.0914786477231188,0.344898859096744,0.659436357314743,0.42220091535035,-0.194992547915506,-0.445306754480314,0.183264345071198,-0.0171800833985047,0.373397267845905,0.157937088382212,0.283788066625675,0.0921896054803685,0.084924836100706,-0.156792483976494,-0.448695338184265,-0.186527196016481,-0.200134521168305,-0.0198565896813617,0.186237677402893,0.349038147996114,-0.0360395505928524,-0.205786800133275,0.371419634770651,-0.682676952615327,-0.415161093144104,-0.0924283787982862,0.0186939621741208,-0.0636814831404544,0.536259605547241,-0.887224980444428,-0.10717809060868,-0.460682047447037,-0.12554009917257,-0.14134827237233,-0.0229327460485414,-0.0215845672708754,0,-0.487512025006017,0.348575560196635
"Dorea longicatena",0.125733847034264,0.225752720493514,-0.0148587344075973,0.280359745650456,0.144696693517771,0.0833775208890135,0.097429578592799,0.149030276101935,0.298062256511387,-0.265058770608696,0.0353052795700641,-0.0428671719537748,-0.014261188832471,-0.0288282651074941,0.201034158604792,0.261001266128283,0.00537885588624111,0.127399495057938,-0.0414258094923355,-0.24093703511142,0.106754425607933,-0.0351899658675296,0.313156886639948,-0.0406219329088306,-0.143662435361581,0.263442911306932,-0.112542326950344,0.255260339580005,-0.0494346075147617,-0.0085383444163155,-0.10812783385651,0.057849037760318,0.285271389134699,-0.36685668302197,-0.043329192504336,0.0504194636108154,-0.290789688073376,0.101928032945662,-0.0797188954417586,-0.0250940786409645,-0.354696753843338,-0.118223690726416,-0.145556196750091,-0.118045059411434,0.341775544284371,-0.274301476684725,-0.0997821668656037,0.302836154837589,0.1033869000645,-0.21799413375791,-0.270051184998765,0.154668032682738,0.138692456662448,0.241490524481656,0.0166122061710583,-0.133705274501098,-0.0612550097411433,0.427019787050763,-0.0308817522159464,0.0357665244863204,0.0470262359484718,0.368781391021938,-0.487512025006017,0,0.0719706788796109
"Anaerostipes hadrus",-0.135880300426963,-0.040349775422494,-0.407546578592028,0.165432011848918,-0.0651187471160731,-0.140779761807395,0.14703839870778,-0.084668952825494,0.162602499945232,-0.301471341386001,0.432544661266987,0.032686649379463,-0.337976883348912,0.149905953865325,-0.063689726097904,-0.0203688688693895,0.176638057009942,-0.272740049135616,0.0876938779128372,-0.0424414275559027,-0.14060552689969,0.231490602709032,-1.13774862113803,0.266720854702207,-0.314308799888103,0.305365219326143,-0.395457785838885,0.00076979979742936,-0.15887006674839,-0.132480899952238,-0.21652023685268,-0.190309459789745,0.316722447558748,0.106427913083096,-0.00215583327383305,-0.207060943564719,0.258423680595087,-0.15501276131997,0.0638048632063476,-0.316074059978416,-0.569868858865322,-0.250668968907555,-0.237104002079408,-0.020842831404382,0.176370330478425,-0.0830085282756431,0.0242359154857021,0.161832564604171,-0.00953596470301586,-0.52118840052023,0.155615612707333,-0.00663400574892498,-0.0154953968259895,0.00600047166557266,0.395911416421342,0.27456267886892,0.278114577678678,-0.241545515439441,-0.196953247359888,0.0180119000344789,-0.0397722685296468,0.283585892961019,0.348575560196635,0.0719706788796109,0
