Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0019674	-0.0890683123120922	-0.00442717944452746	-0.044225570315361	0.0807135790037516	0.0797219298617188	0.114859745275215	-1.10351087650261	-0.055532768112947	-0.385039773589889	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NAD metabolic process	BP	The chemical reactions and pathways involving nicotinamide adenine dinucleotide (NAD), a coenzyme present in most living cells and derived from the B vitamin nicotinic acid.
GO:0016741	-0.0121986393317303	-0.0178806641978562	0.25942291841727	0.0869823147159683	0.0966812840961873	0.11378048704041	-0.140242753616798	-0.184944421922105	2.28002995210536	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	transferase activity, transferring one-carbon groups	MF	Catalysis of the transfer of a one-carbon group from one compound (donor) to another (acceptor).
GO:0004657	-0.00383099814804017	-0.0189296075852549	0.000132864393172133	0.169861304203102	0.157568164703069	0.240628477061082	-0.0225536838187671	-0.120135990800724	0.000552155733165392	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proline dehydrogenase activity	MF	Catalysis of the reaction: L-proline + acceptor = (S)-1-pyrroline-5-carboxylate + reduced acceptor.
GO:0042908	0.120313533731067	0.0701081203290206	0.114250552905966	0.224652594918025	0.204181784611945	0.284707482139173	0.535553723628115	0.343361286915304	0.401291009451297	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	xenobiotic transport	BP	The directed movement of a xenobiotic, a compound foreign to living organisms, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0004170	-0.0189858739219367	0.0693291354866862	0.420033853592554	0.0974288486440556	0.118643678776757	0.146142207093544	-0.194869119220522	0.584347486536874	2.87414472482748	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	dUTP diphosphatase activity	MF	Catalysis of the reaction: dUTP + H2O = dUMP + diphosphate.
GO:0006226	-0.0189858739219367	0.0693291354866862	0.420033853592554	0.0974288486440556	0.118643678776757	0.146142207093544	-0.194869119220522	0.584347486536874	2.87414472482748	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	dUMP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of dUMP, deoxyuridine monophosphate (2'-deoxyuridine 5'-phosphate).
GO:0046081	-0.0189858739219367	0.0693291354866862	0.420033853592554	0.0974288486440556	0.118643678776757	0.146142207093544	-0.194869119220522	0.584347486536874	2.87414472482748	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	dUTP catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of dUTP, deoxyuridine (5'-)triphosphate.
GO:0004534	-0.100811106223068	-0.102808881435435	-0.10345237395457	0.165778890127928	0.156232172042226	0.200677603713064	-0.608105809764284	-0.658051924207056	-0.515515294384767	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	5'-3' exoribonuclease activity	MF	Catalysis of the sequential cleavage of mononucleotides from a free 5' terminus of an RNA molecule.
GO:0008615	0.376735717492099	0.353781287811137	0.282369482022646	0.249995569146424	0.224967635709209	0.266077748223299	1.50696957861458	1.57258748217646	1.06122922306782	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pyridoxine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of pyridoxine, 2-methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine, one of the vitamin B6 compounds.
GO:0003856	0.0641287305130856	0.0893373575115646	0.117049114955689	0.0877104332013169	0.0916102821710155	0.115289362746561	0.731141418101248	0.975189197046595	1.01526378641711	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3-dehydroquinate synthase activity	MF	Catalysis of the reaction: 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate = 3-dehydroquinate + phosphate.
GO:0004017	0.00833048310168494	-0.102585967861534	-0.073828693276665	0.0815737563718471	0.0837221376338616	0.157276257376437	0.102122097500465	-1.22531472273402	-0.469420461220398	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	adenylate kinase activity	MF	Catalysis of the reaction: ATP + AMP = 2 ADP.
GO:0033819	0.294742415414778	0.252954710079322	0.173130521104875	0.148776276522139	0.150888944300617	0.194573413574607	1.98111165506227	1.67642971625117	0.88979536270761	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lipoyl(octanoyl) transferase activity	MF	Catalysis of the reaction: octanoyl-[acyl-carrier protein] + protein = protein N6-(octanoyl)lysine + acyl-carrier protein.
GO:0004736	0.0136805189282918	0.273989016207087	0.276344830527411	0.307787451525722	0.319144368877535	0.429657854927646	0.0444479424371481	0.858511203474266	0.643174161389292	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pyruvate carboxylase activity	MF	Catalysis of the reaction: ATP + bicarbonate + pyruvate = ADP + 2 H(+) + oxaloacetate + phosphate.
GO:0008965	-0.155163832873656	-0.174876525403716	-0.180564103251713	0.134839083189492	0.123823125614275	0.182641337071135	-1.15073337198237	-1.41230908633723	-0.988626704924896	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphoenolpyruvate-protein phosphotransferase activity	MF	Catalysis of the reaction: phosphoenolpyruvate + protein L-histidine = pyruvate + protein N(pi)-phospho-L-histidine.
GO:0042126	-0.00985341565557969	0.157050398069165	0.515249908554789	0.193285388924979	0.179795178566138	0.251827477839821	-0.0509785851397395	0.873496160028525	2.04604323950114	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nitrate metabolic process	BP	The chemical reactions and pathways involving nitrates, inorganic or organic salts and esters of nitric acid.
GO:0004061	0.0303691965875917	-0.164001170976168	0.0682144557889913	0.209866939317352	0.211924538088839	0.239854531755255	0.144706911371442	-0.773865888561796	0.284399278553538	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	arylformamidase activity	MF	Catalysis of the reaction: N-formyl-L-kynurenine + H2O = formate + L-kynurenine.
GO:0071951	0.0812624558131521	0.035275104996339	-0.012897799695523	0.08288697420714	0.0827515352512896	0.108032179667186	0.980400799890124	0.426277348078437	-0.119388498272063	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	BP	The modification process that results in the conversion of methionine charged on a tRNA(fMet) to N-formyl-methionine-tRNA(fMet).
GO:0050242	-0.529225379334149	-0.241064643695739	-0.481610030993262	0.266596895917865	0.250254749284508	0.354744388417599	-1.98511455848757	-0.96327699827858	-1.35762550929014	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	pyruvate, phosphate dikinase activity	MF	Catalysis of the reaction: ATP + phosphate + pyruvate = AMP + diphosphate + 2 H(+) + phosphoenolpyruvate.
GO:0030234	0.135961416942046	-0.0483563615244602	0.0248181766680721	0.126751718712981	0.133374006123981	0.210026056803823	1.0726593558066	-0.362562113336457	0.118167131477661	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	enzyme regulator activity	MF	Binds to and modulates the activity of an enzyme.
GO:0010498	-0.155575627064119	-0.234139099372257	-0.37236245697359	0.256822080475464	0.241665593460996	0.358935416007465	-0.605772006737491	-0.968855748222373	-1.03740795799834	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proteasomal protein catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome.
GO:0010133	-0.00981885388137782	0.0220035921375382	0.0955219159218628	0.169623256881384	0.156220403956653	0.226374911352903	-0.0578862478052999	0.140849668674802	0.421963349873832	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proline catabolic process to glutamate	BP	The chemical reactions and pathways resulting in the breakdown of proline into other compounds, including glutamate.
GO:0016790	0.0398881893443232	0.141273389454864	0.0485518409177798	0.0887210752478276	0.081867020031826	0.116926635611162	0.449590914367326	1.72564470283569	0.415233369745098	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	thiolester hydrolase activity	MF	Catalysis of the reaction: RCO-SR' + H2O = RCOOH + HSR'. This reaction is the hydrolysis of a thiolester bond, an ester formed from a carboxylic acid and a thiol (i.e., RCO-SR'), such as that found in acetyl-coenzyme A.
GO:0009298	0.102292333044798	0.392355082774147	0.163877371010263	0.219451821892078	0.208222741064737	0.329192331107954	0.466126606572912	1.88430466704962	0.497816490617219	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	GDP-mannose biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of GDP-mannose, a substance composed of mannose in glycosidic linkage with guanosine diphosphate.
GO:0019941	-0.155502093636403	-0.235152930156743	-0.37172065976476	0.256826841947463	0.241565138323493	0.358917155464996	-0.60547446075832	-0.973455573054741	-1.03567258935611	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	modification-dependent protein catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein.
GO:0019516	-0.135321069422565	-0.253945643762274	-0.161259808357952	0.156901736239393	0.149626313531516	0.298022193305815	-0.862457437794688	-1.6971990939868	-0.541099998524189	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lactate oxidation	BP	The chemical reactions and pathways resulting in the conversion of lactate to other compounds, such as pyruvate, with concomitant loss of electrons.
GO:0015774	0.0968424921326053	0.0221808542552081	-0.207215744305783	0.14349419070853	0.122826384512969	0.215329995450434	0.674887893749752	0.180587048484408	-0.962317135020244	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	polysaccharide transport	BP	The directed movement of polysaccharides into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A polysaccharide is a polymer of many (typically more than 10) monosaccharide residues linked glycosidically.
GO:0070204	-0.153720129237738	0.191117430307123	0.340908452567438	0.19248591712229	0.168001271601643	0.199877150534473	-0.798604550067302	1.13759514130519	1.70558991688568	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	MF	Catalysis of the reaction: 2-oxoglutarate + H(+) + isochorismate = 5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate + CO(2).
GO:0015379	0.0926372827156702	-0.118375936292194	-0.0136678075712725	0.128451326815409	0.128861661872998	0.148810496957383	0.721185876489971	-0.918628043217858	-0.0918470662401378	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	potassium:chloride symporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: K+(out) + Cl-(out) = K+(in) + Cl-(in).
GO:0008774	-0.0094791378250251	-0.153895249693791	0.0348705893412256	0.166728046286944	0.1526420923431	0.189255627214678	-0.056853888929468	-1.00820977576666	0.184251268268346	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	acetaldehyde dehydrogenase (acetylating) activity	MF	Catalysis of the reaction: acetaldehyde + CoA + NAD+ = acetyl-CoA + NADH + H+.
GO:0004049	0.113657133002313	-0.0990061053725618	-0.0414165525161366	0.114769498635721	0.120587667780809	0.136860161334494	0.990307828764339	-0.821030103613285	-0.302619492131915	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	anthranilate synthase activity	MF	Catalysis of the reaction: chorismate + L-glutamine = anthranilate + pyruvate + L-glutamate.
GO:0015501	0.136382242933799	-0.358794108366349	-0.123487390312631	0.179900762861078	0.195012779785376	0.252977570995421	0.758097079549993	-1.83984920763257	-0.4881357261307	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glutamate:sodium symporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: glutamate(out) + Na+(out) = glutamate(in) + Na+(in).
GO:0015813	0.136382242933799	-0.358794108366349	-0.123487390312631	0.179900762861078	0.195012779785376	0.252977570995421	0.758097079549993	-1.83984920763257	-0.4881357261307	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	L-glutamate transmembrane transport	BP	The directed movement of L-glutamate across a membrane.
GO:0071709	0.491275431899959	0.190374328009473	0.139000747117022	0.22247951026844	0.198233842757859	0.266359559037494	2.20818281785677	0.960352305948151	0.521853796497147	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	membrane assembly	BP	The aggregation, arrangement and bonding together of a set of components to form a membrane.
GO:0000921	-0.0714403733985905	0.00911982722471878	-0.22782201624897	0.159511778024252	0.15063535969907	0.262711731858585	-0.447868955405467	0.0605424067957072	-0.867193918738292	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	septin ring assembly	BP	The aggregation, arrangement and bonding together of septins and associated proteins to form an organized structure resembling a ring at the cell cortex.
GO:0005940	-0.0714403733985905	0.00911982722471878	-0.22782201624897	0.159511778024252	0.15063535969907	0.262711731858585	-0.447868955405467	0.0605424067957072	-0.867193918738292	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	septin ring	CC	A tight ring-shaped structure that forms in the division plane at the site of cytokinesis; composed of members of the conserved family of filament-forming proteins called septins as well as septin-associated proteins. This type of septin structure is observed at the bud neck of budding fungal cells, at the site of cell division in animal cells, at the junction between the mother cell and a pseudohyphal projection, and also within hyphae of filamentous fungi at sites where a septum will form.
GO:0004536	0.0114614728073682	0.0611851414930369	-0.0150572289899112	0.0891043673623427	0.0819717586004754	0.106577140129484	0.128629753475047	0.746417333697194	-0.141280099762647	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	deoxyribonuclease activity	MF	Catalysis of the hydrolysis of ester linkages within deoxyribonucleic acid.
GO:0008780	0.0466109840980592	-0.0374462207349161	0.156103779176251	0.213684775240492	0.193849085414166	0.232046321227611	0.218129644686201	-0.193172026862601	0.672726800194048	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity	MF	Catalysis of the reaction: (R)-3-hydroxytetradecanoyl-[acyl-carrier protein] + UDP-N-acetylglucosamine = [acyl-carrier protein] + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine.
GO:0047200	-0.0602550268957389	-0.137890369192289	-0.150566492428174	0.144372919019868	0.146769477146949	0.176717357991578	-0.417356851304272	-0.939503034777659	-0.852018693236405	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tetrahydrodipicolinate N-acetyltransferase activity	MF	Catalysis of the reaction: (S)-2,3,4,5-tetrahydrodipicolinate + acetyl-CoA + H(2)O = L-2-acetamido-6-oxopimelate + CoA.
GO:0009029	0.241763127746672	0.185602850804563	0.213346376745952	0.196960018994123	0.175919942373701	0.238363306265678	1.22747311348444	1.05504156208904	0.895047061094873	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tetraacyldisaccharide 4'-kinase activity	MF	Catalysis of the reaction: 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-(1->6)-beta-D-2,3-bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate + ATP = ADP + 2 H(+) + lipid IV(a).
GO:0004722	-0.104428286154801	-0.128423237464407	-0.00975848815611379	0.127513316256833	0.144878778748029	0.165258240671929	-0.818959848432337	-0.886418553318688	-0.0590499337064004	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	protein serine/threonine phosphatase activity	MF	Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate.
GO:0004564	-0.141007507397841	-0.0964258709736858	-0.191215990225131	0.155801659962224	0.138277369093159	0.202789954963531	-0.90504496185747	-0.697336604001503	-0.942926340999084	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	beta-fructofuranosidase activity	MF	Catalysis of the reaction: a fructofuranosylated fructofuranosyl acceptor + H2O = a non fructofuranosylated fructofuranosyl acceptor + a beta-D-fructofuranoside.
GO:0015419	0.312104302745169	0.0128448211180211	0.144166780683469	0.219929787797913	0.207706464742839	0.25001092512379	1.41910882500352	0.0618412196939769	0.576641923196301	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ATPase-coupled sulfate transmembrane transporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + sulfate(out) = ADP + phosphate + sulfate(in).
GO:0008990	0.0814208031489596	-0.232707426594754	-0.27759667366282	0.11894187112723	0.121916468400432	0.239119159765482	0.68454281387473	-1.90874481231224	-1.16091355429266	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	rRNA (guanine-N2-)-methyltransferase activity	MF	Catalysis of the reaction: S-adenosyl-L-methionine + rRNA = S-adenosyl-L-homocysteine + rRNA containing N2-methylguanine.
GO:0045340	0.0258350217974335	0.0625442409425393	-0.11865638773641	0.148166876308365	0.14683179658981	0.217235412180469	0.174364354848553	0.425958425866456	-0.54621107371682	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	mercury ion binding	MF	Interacting selectively and non-covalently with mercury (Hg) ions.
GO:0004373	-0.0431071218424167	0.022873436519171	-0.064153979651417	0.127412516800918	0.120293933955649	0.164966488841518	-0.338327214034801	0.190146217411131	-0.388890980840655	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycogen (starch) synthase activity	MF	Catalysis of the reaction: UDP-glucose + (1,4)-alpha-D-glucosyl(n) = UDP + (1,4)-alpha-D-glucosyl(n+1).
GO:0004668	-0.176875129142566	0.0621772647453869	-0.0758828075690669	0.164971177899161	0.164488252999522	0.210565470438418	-1.07215776352571	0.378004286698623	-0.360376311515232	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein-arginine deiminase activity	MF	Catalysis of the reaction: protein L-arginine + H2O = protein L-citrulline + NH3.
GO:0035596	0.0337527208438877	0.114548715387704	0.154355704311622	0.178202225395646	0.161199848341799	0.208332204741648	0.18940684252932	0.710600639926298	0.740911394390692	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	methylthiotransferase activity	MF	Catalysis of the addition of a methylthioether group (-SCH3) to a nucleic acid or protein acceptor.
GO:0006066	-0.0376287599320248	-0.18275072656576	-0.033416219008936	0.171052027583129	0.155030852572582	0.201131686341684	-0.219984296378701	-1.17880230633577	-0.166140997556041	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	alcohol metabolic process	BP	The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom.
GO:0008881	-0.0203509328382794	-0.119735335238057	-0.0848577892848739	0.0902370217097718	0.105278684969294	0.102573044697588	-0.22552753241052	-1.1373179221699	-0.827291317470947	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glutamate racemase activity	MF	Catalysis of the reaction: L-glutamate = D-glutamate.
GO:0004067	-0.124038107284257	-0.137587309361481	-0.386350983072824	0.108603012472856	0.106678313623471	0.219592282997697	-1.14212400245582	-1.28974019824784	-1.75940145891591	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	asparaginase activity	MF	Catalysis of the reaction: L-asparagine + H2O = L-aspartate + NH3.
GO:0008736	0.267619484354757	0.187287735472978	0.0645054816013446	0.249125328889929	0.234822602476769	0.326131723255136	1.07423635142696	0.797571160090974	0.197789656760503	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	L-fucose isomerase activity	MF	Catalysis of the reaction: L-fucose = L-fuculose.
GO:0004088	0.0821971097321624	0.0354858683204345	0.00826346047873337	0.107014293243712	0.10563454729307	0.140649583483168	0.768094683809839	0.335930519226662	0.0587521148238755	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	MF	Catalysis of the reaction: 2 ATP + L-glutamine + CO2 + H2O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.
GO:0008962	-0.00340853515625061	-0.123157033382576	-0.134510441739312	0.0830199992734078	0.0955599724789619	0.149088641893775	-0.041056795785138	-1.28879310225513	-0.902217902254088	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphatidylglycerophosphatase activity	MF	Catalysis of the reaction: phosphatidylglycerophosphate + H2O = phosphatidylglycerol + phosphate.
GO:0016838	0.0869785686814385	0.0780009077181981	0.0145282030309375	0.0952529333869134	0.0978488890927177	0.115813658432367	0.913132704566013	0.797156804144066	0.125444642951347	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carbon-oxygen lyase activity, acting on phosphates	MF	Catalysis of the cleavage of a carbon-oxygen bond by elimination of a phosphate.
GO:0004474	-0.831670423848743	-0.835101350239088	0.706527298214293	0.284786346388323	0.244176523286276	0.336581324141192	-2.92033109872027	-3.42007224527479	2.09912804882161	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	malate synthase activity	MF	Catalysis of the reaction: acetyl-CoA + glyoxylate + H(2)O = (S)-malate + CoA + H(+).
GO:0006097	-0.831670423848743	-0.835101350239088	0.706527298214293	0.284786346388323	0.244176523286276	0.336581324141192	-2.92033109872027	-3.42007224527479	2.09912804882161	0.00515990870689144	0.00122573205765948	0.0406781955211633	0.553300979800513	0.132661923471299	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glyoxylate cycle	BP	A modification of the TCA cycle occurring in some plants and microorganisms, in which isocitrate is cleaved to glyoxylate and succinate. Glyoxylate can then react with acetyl-CoA to form malate.
GO:0009295	0.074600268460047	-0.00962845479126174	0.0410082660439795	0.13342474098048	0.148412285291575	0.159513975713422	0.559118705510255	-0.0648764000388878	0.257082590165352	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nucleoid	CC	The region of a virus, bacterial cell, mitochondrion or chloroplast to which the nucleic acid is confined.
GO:1990961	0.108314112701471	-0.00435396690672554	0.0408998477559329	0.145347984928677	0.136292566545885	0.181394445374538	0.745205465040476	-0.0319457400874443	0.22547464268536	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	drug transmembrane export	BP	The directed movement of drugs out of a cell or organelle across a membrane.
GO:0019008	-0.0511412484187274	-0.201415038758837	0.41430831328063	0.142671188054219	0.160492114285675	0.186813651806806	-0.358455334368508	-1.25498401996449	2.21776250971791	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	molybdopterin synthase complex	CC	A protein complex that possesses molybdopterin synthase activity. In E. coli, the complex is a heterotetramer consisting of two MoaD and two MoaE subunits.
GO:0045312	-0.0559725648429337	-0.00137436545112248	-0.181783194811675	0.175182079838282	0.15997726392892	0.212028545810617	-0.31951079068478	-0.00859100485512199	-0.857352457503732	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nor-spermidine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of nor-spermidine, a compound related to spermidine, N-(3-aminopropyl)-1,4-diaminobutane.
GO:0009297	-0.123714997925257	-0.339131044648765	-0.156179893708571	0.252701026947979	0.228652126483282	0.322254156299227	-0.489570617972694	-1.48317468052746	-0.48464819042877	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pilus assembly	BP	The assembly of a pilus, a short filamentous structure on a bacterial cell, flagella-like in structure and generally present in many copies. Pili are variously involved in transfer of nucleic acids, adherence to surfaces, and formation of pellicles. Is required for bacterial conjugation, or can play a role in adherence to surfaces (when it is called a fimbrium), and in the formation of pellicles.
GO:0019556	-0.243466152555282	-0.315105855504968	-0.104281556798602	0.239492807733003	0.240972714689226	0.262602842709492	-1.0165906644959	-1.30764122366032	-0.397107494049352	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	histidine catabolic process to glutamate and formamide	BP	The chemical reactions and pathways resulting in the breakdown of histidine into other compounds, including glutamate and formamide.
GO:0008725	0.0623365785801801	0.0852522716658121	0.0907099789659638	0.0880238305255226	0.0896922574691045	0.119114150575307	0.708178435407961	0.950497557664642	0.761538226380707	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA-3-methyladenine glycosylase activity	MF	Catalysis of the reaction: DNA containing 3-methyladenine + H2O = DNA with abasic site + 3-methyladenine. This reaction is the hydrolysis of DNA by cleavage of the N-C1' glycosidic bond between the damaged DNA 3-methyladenine and the deoxyribose sugar to remove the 3-methyladenine, leaving an abasic site.
GO:0009349	-0.0585759428202635	0.0439048815268488	-0.0962666651007387	0.10897420230743	0.0986961403014438	0.173612311157468	-0.537521189235352	0.444849022390864	-0.554492158182401	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	riboflavin synthase complex	CC	An flavoprotein that catalyzes the reaction the breakdown of dimethyl(ribityl)lumazine to form riboflavin and ribitylamino-amino-dihydroxypyrimidine.
GO:0009432	0.0321862179570757	0.150343288669096	0.109454503059693	0.170826811379064	0.148603113652318	0.197335395102131	0.188414322653689	1.01171021907959	0.554662294633179	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	SOS response	BP	An error-prone process for repairing damaged microbial DNA.
GO:0019430	0.0119707940079587	0.0070902066962832	0.057568209256415	0.100794030025473	0.104930797946127	0.122280798236451	0.118764911026312	0.0675703114344312	0.470786992615939	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	removal of superoxide radicals	BP	Any process, acting at the cellular level, involved in removing superoxide radicals (O2-) from a cell or organism, e.g. by conversion to dioxygen (O2) and hydrogen peroxide (H2O2).
GO:0004791	0.0146629961140924	0.00607435162336492	0.0578994633469789	0.101021533548569	0.105191833170689	0.122387572218538	0.145147233456346	0.0577454678778001	0.473082865338583	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	thioredoxin-disulfide reductase activity	MF	Catalysis of the reaction: NADP(+) + thioredoxin = H(+) + NADPH + thioredoxin disulfide.
GO:0001514	0.531899860386667	-0.394339562265945	0.0299707457673015	0.22314199773783	0.243670344119638	0.285473563052932	2.38368333069957	-1.61833219258036	0.104986064022133	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	selenocysteine incorporation	BP	The incorporation of selenocysteine into a peptide; uses a special tRNA that recognizes the UGA codon as selenocysteine, rather than as a termination codon. Selenocysteine is synthesized from serine before its incorporation; it is not a posttranslational modification of peptidyl-cysteine.
