"","Coprococcus [Genus]","Coprococcus catus","Ruminococcus [Genus]","Ruminococcaceae [Family]","Clostridiales [Order]","Clostridium [Genus]","Oscillospira [Genus]","Ruminococcus callidus","Ruminococcus bromii","Faecalibacterium prausnitzii","Faecalibacterium [Genus]","Ruthenibacterium lactatiformans","Clostridium orbiscindens","Christensenellaceae [Family]","Succinivibrio [Genus]","Sutterella [Genus]","Duodenibacillus massiliensis","Escherichia coli","Bilophila [Genus]","Desulfovibrio [Genus]","Bifidobacterium longum","Bacteroidales [Order]","Bacteroides [Genus]","Bacteroides vulgatus","Bacteroides ovatus","Bacteroides uniformis","[Paraprevotellaceae] [Family]","Paraprevotella [Genus]","[Prevotella] [Genus]","Prevotella [Genus]","Prevotella copri","Prevotella stercorea","Parabacteroides [Genus]","Parabacteroides distasonis","S24-7 [Family]","Phascolarctobacterium [Genus]","Acidaminococcus [Genus]","Megasphaera elsdenii","Dialister [Genus]","Allisonella histaminiformans","Mitsuokella jalaludinii","Coriobacteriaceae [Family]","Collinsella aerofaciens","Senegalimassilia anaerobia","SMB53 [Genus]","[Mogibacteriaceae] [Family]","Mogibacterium [Genus]","Streptococcus thermophilus","[Eubacterium] biforme","Catenibacterium mitsuokai","Lachnospiraceae [Family]","Blautia [Genus]","Peptococcus [Genus]","Blautia wexlerae","Blautia obeum","Lachnospira [Genus]","[Ruminococcus] gnavus","Roseburia [Genus]","Roseburia faecis","Dorea [Genus]","[Ruminococcus] [Genus]","Oribacterium [Genus]","Fusicatenibacter saccharivorans","Dorea formicigenerans","Dorea longicatena","Anaerostipes hadrus"
"Senegalimassilia anaerobia",-0.0373821370271236,0.134570663337124,-0.107682087250994,-0.00726344034064205,-0.193033102827025,0.0738975793896892,0.330285474356522,0.542561336568945,-0.246114042683353,0.341777093158788,0.478835882513623,0.0405956561335523,-0.228302537647407,0.0651513677814564,0.0486451349035563,-0.0896350295409136,0.485335954144304,0.10721592622461,0.470228647008128,0.556999967406764,0.13719447673493,-0.126828083319077,0.681769971475406,0.0730394168989207,-0.370076611342284,-0.465556314173301,-0.169665218723585,-0.387775140388331,-0.105392699908107,0.253303624767042,-0.253311913087691,-0.424859624610965,-0.266451019615538,-0.503771195583936,-0.53597727905637,0.0202870165255376,0.0901309591886632,0.392425672405908,0.675110879672993,-0.172299640657788,-0.281276763065346,-0.443796339964432,-0.160299685406289,0,0.159149221677164,-0.201684188210296,-0.437106472307343,0.211981575708936,-0.0665349984068843,0.315241309379612,0.450663993816546,-0.539989561007833,-0.250224698718162,-0.656956197400783,-0.542187602117641,0.0288346609395235,0.117944076399057,0.333629954584935,0.759545140424919,0.0965268450114503,0.237045033808479,-0.490614270601918,0.201242329341252,-0.17323467492099,-0.111790017944021,0.110300833440047
"SMB53 [Genus]",0.321334501936511,0.333517981771818,0.100418165998056,0.107656410293893,0.414703313276982,0.060672933476404,-0.054594752251918,-0.290801717701328,0.36964407126833,0.160810315514849,0.883862280384749,-0.188648508390421,0.496573837216595,-0.0567962048777892,-0.594293896615918,-0.411770567341718,0.344800516258833,-0.16289822788055,0.184318881457778,0.968098744461085,0.404833071418003,0.25361597406183,0.319834345342065,0.161907289483722,-0.0494039006413167,-0.0438469301466169,-0.0838078197946631,0.267162716020089,0.421203106321575,-0.474350426589051,-0.443843754975257,-0.275229504262372,-0.0705709086584137,-0.000712705117758575,0.169728504301638,0.429303780002343,-0.904073431989774,-0.185953655126744,0.617082542993259,0.18174169657862,-0.163921673973262,-0.0206992507405349,0.293312129597821,0.159149221677164,0,0.260861184939243,-0.508207499625301,0.193522469445736,0.446270754133058,0.724294171938088,0.423312454668283,0.000548631805555644,-0.114357886715118,0.414436520028066,-0.272189594686944,-0.220354469526508,0.154127848087657,-0.0377826431945403,0.504751807813308,0.110224432366759,0.342964658514889,-0.169011095082026,0.535322720459918,0.105744196555836,0.18475430437108,0.377002632568712
"[Mogibacteriaceae] [Family]",0.352158296266623,0.248880832562486,0.377460380111788,0.222819844405729,0.0195252749216033,-0.278760345695957,0.465323278423732,0.444828198269586,-0.172897031871671,0.313579272796835,-0.100200045774309,-0.396010585102538,0.269120354209841,-0.127806261103707,-0.225201061322506,0.496575777118479,-0.828209177811511,0.095021222127007,0.0691437249798827,0.346527437107056,0.266525722182556,0.0582551291089355,0.221685585945007,0.16085891999287,-0.227345265285194,-0.0928166196749926,-0.502316825387173,0.108517748649835,0.170144441751058,-0.013951771989022,-0.268524760712744,-0.315368598828427,0.29381360908513,0.147235755713058,0.210441248731656,0.289477758239032,0.0851085305682369,0.168960437632095,-0.280406087835546,0.74989323023962,-0.188600333118256,-0.313015163371234,-0.066412989287487,-0.201684188210296,0.260861184939243,0,0.126830509917399,0.532635477065451,0.898183461189157,0.473353557450687,0.0101287356018638,-0.0141225715658082,0.427352598226236,-0.223282478962794,-0.0738536710384589,0.579445412991897,-0.210701975002091,0.659102633556854,-0.255202829856174,0.150682591471456,0.168485831950104,0.0634128926037939,0.415344473372766,-0.0680051581502657,-0.0984029727022075,0.478207168835238
"Mogibacterium [Genus]",-0.528073792197333,-0.410289938324795,0.087567428163982,0.331568045060712,-0.196844636937304,-0.364541100403614,0.458020661725464,0.0646222353775916,0.103729159196228,0.716314927973017,0.992345780774744,0.496021226513619,0.288905114851404,0.070656017106333,-0.0475270652341637,-0.617070487872775,-0.444223093266826,-0.803182767314702,0.28224026570641,0.0831569602562554,-0.122815848405242,-0.116118232937337,-0.32618570853313,-0.023200707600628,-0.321558838193105,-0.172538145659576,-0.228192613946253,-0.128995836505597,0.291917685234647,-0.0757092191281385,-0.224277457568389,0.0572557005004918,-0.177348637816727,-0.812635897644018,0.0518615222055001,-0.253180099809597,-0.240044791451315,-0.114493445527176,0.215325292094917,-0.505365178734345,-0.823538248880667,0.432648463817092,-0.00129861195288505,-0.437106472307343,-0.508207499625301,0.126830509917399,0,-0.314440505407898,0.213144992135069,0.0476744463523529,0.324422945093472,0.164159471842747,-0.0878572311250314,-0.0477003485002401,-0.160066422476724,-0.0118196397147659,0.352368261722994,0.464795410833685,0.649972950291724,0.54609488403713,0.193899973106862,-0.321616314100426,0.178030795366933,0.316132926059596,0.00451961209630389,-0.172731439974288
"Streptococcus thermophilus",-0.0551148664460879,-0.129979391243842,0.465365917692754,0.44490166065424,0.262818548421803,-0.0171162836914994,0.40310368437889,0.15083147084547,-0.353002465902263,-0.0558790500480884,1.00317104691535,-0.0769282408437759,0.361970825985903,0.384859614279452,-0.131119467973929,0.266559801243571,0.244584127269345,0.0297217495137283,0.49633117588344,0.158075386948495,0.0647365591460869,-0.199053267320486,-0.218510568713785,-0.485764371360047,-0.324209112343255,0.00935704329760326,-0.265946680661072,-0.162523399336805,0.675859181457666,0.356956760907138,-0.244529601961563,0.55930223306235,0.10962383531075,-0.315594458651392,0.485016302413542,0.166558029923984,0.766899532708843,-0.298365796625175,-0.108262422858829,-0.413787101392634,-0.406638439482953,0.321280344718645,0.17469961537726,0.211981575708936,0.193522469445736,0.532635477065451,-0.314440505407898,0,-0.326441965770663,0.364722077969602,0.012369722284376,0.132775721607683,0.0425175462023247,-0.0319507876122779,-0.226756586225755,0.0849702357195554,-0.085387385532006,-0.264827998419191,0.00454838261584524,0.510957804365738,-0.00243173101785357,0.121118051213123,-0.212412496301022,0.483029265619396,0.291961508539103,-0.131425768709726
"[Eubacterium] biforme",0.0578010784585057,-0.346786404384866,6.34932929002019e-05,-0.0950880734559034,0.0770267420978291,0.374351251853979,-0.00486328683978351,0.0991573991978131,0.767950940325292,0.0735042932502957,0.365870145742037,-0.174014213614293,0.335577247995951,0.407480740216066,0.318931962978077,0.0693081145957951,-0.0518823727918586,-0.313539789208752,0.350220050519081,0.116027124165769,0.0949787235157236,1.45988889715484,0.586935136097584,0.311730616608542,-0.455148301302207,0.108521083979926,0.451990349935755,-0.17423531755351,-0.0826336829277947,-0.222712527024739,-0.561794651752198,-0.563662275769032,-0.0278861475001625,0.0969122501882277,-0.488102485823169,0.414066742741047,1.09141643896387,0.393514225321063,-0.0807963306697994,-0.269557210835164,-0.130025481948779,0.176175930140279,0.32357637895266,-0.0665349984068843,0.446270754133058,0.898183461189157,0.213144992135069,-0.326441965770663,0,-0.0769191952130752,-0.193117633919092,-0.0833609595673869,0.506903175200778,0.135712347118358,-0.394053212802146,-0.208180225087001,0.58582172379722,0.0435656264656356,-0.122928197873563,0.767884750145539,0.253112718402312,-0.054811006846571,0.117189038733293,0.195306093182225,0.382124798185323,0.296236193238143
"Catenibacterium mitsuokai",0.31490685364789,0.525526155282203,0.117353407953594,0.331994039963779,0.368465031684375,0.586110745379488,0.10033279883017,-0.178658502470333,1.25352474507952,-0.0774568324806236,-0.154242583377745,-0.252915564702684,0.905670617211896,0.35378587920389,-0.000393259090346959,0.308742886057209,-0.00487971492487599,-0.159920786065728,-0.251949820845176,-0.0322083411209158,0.554696054891583,0.874786019622496,0.727412205310975,0.932585243525617,-0.0525907965580877,-0.174869540339935,0.316092585067924,-0.240497036451066,-0.458612940258065,0.166831292347635,-1.00789118626285,-0.61019539769827,0.600065835726802,0.162388974948065,-0.354125951497823,0.289686786412791,0.827710231375348,0.37765632358112,-0.012645098065576,0.0648892277481974,0.167490318078637,-0.295167780303367,-0.104033339017352,0.315241309379612,0.724294171938088,0.473353557450687,0.0476744463523529,0.364722077969602,-0.0769191952130752,0,0.140924270339775,0.105717266517571,0.593430686639871,0.499912992393231,-0.428033237363386,0.0609928267432938,0.591025494182547,-0.195950749543533,-0.684245760959278,0.0371468241989762,-0.17177272430673,0.231787682068677,0.0942133140022088,-0.184535036755586,0.182160870272277,0.225366524126442
"Lachnospiraceae [Family]",0.11534361554558,0.732172918471105,-0.138716769950706,-0.15115394083507,0.0351995654690239,0.344574514624847,0.0854030348662861,-0.0390912949146907,0.949639882076295,-0.158722881074068,-0.421206594367242,0.0622722983677545,0.158655798107071,-0.0879252442122556,-0.179921128614407,0.355356575045165,-0.0209327997661155,1.16336739359596,0.0324527947684069,-0.25998914590201,0.734129131038308,0.0710025160380395,-0.0377353970112003,0.0465489930334536,-0.0586592527705118,-0.114691190308631,-0.0691473001877797,0.223349865935145,-0.229602044419666,0.191948211752567,-0.525734542600699,-0.271116776080803,0.321176735487871,-0.150930509474472,0.00846183587552482,0.206888409344648,0.375110783426769,0.357326471720532,-0.11589741394024,0.340169028066753,0.448845814888537,0.249586153460637,0.00881034033005773,0.450663993816546,0.423312454668283,0.0101287356018638,0.324422945093472,0.012369722284376,-0.193117633919092,0.140924270339775,0,0.0343143274799123,0.54724895499813,-0.0966060271581498,-0.0194324135867836,0.0466871150699501,0.0279643224352657,-7.7783261762554e-05,0.122688941560272,-0.190455822242915,-0.253495825445539,0.0121071914112427,-0.34448364634685,-0.34953716416813,0.280808509700982,-0.029382435703242
"Blautia [Genus]",0.0151665951337025,-0.647479910195341,-0.220298336288177,-0.202265453450969,-0.368248182790877,-0.668925584501575,-0.197795082262767,-0.162943087770494,0.104981343191231,-0.112739598068273,0.220276327658326,-0.0866373085519975,0.110927439514696,-0.199341445148982,0.0450358037518268,-0.0676633853058078,0.273007132629246,0.0894956263202468,0.277345705162457,0.095438228593621,0.652167194909783,0.0979090189068839,0.249898589590748,0.309912582629778,-0.505832177972501,-0.418683605921307,0.023035927720726,0.0546869253297431,0.362630367892075,0.144593493013028,-0.479263421341396,-0.343478088578761,-0.659790577483116,-0.214061682156806,0.120198190620582,0.121908029726544,0.0217958634489,0.306728081683227,-0.168684033324462,0.20483897428731,-0.360670322785511,-0.0146670072489175,0.120991823167439,-0.539989561007833,0.000548631805555644,-0.0141225715658082,0.164159471842747,0.132775721607683,-0.0833609595673869,0.105717266517571,0.0343143274799123,0,0.168606942314191,0.156534453923145,0.17590623213283,-0.250148860621877,0.251293783665469,0.489192301934291,0.0128596885426873,0.229046219827768,-0.087750938727266,-0.678917111400293,0.571815217420702,0.601696737255273,0.342146367315561,0.265405706802386
"Peptococcus [Genus]",0.00030339390031936,-0.000586095737521455,0.397723728522645,0.552577493907131,-0.0869156101203055,0,0.287339433426125,0.14008163772965,0.246484240454424,-0.00973709741402622,0.308950266363982,0.154070911902621,0,0.0418248526035372,0.288085731777347,-0.380598868210977,0.617816799132351,0.210424431378662,-0.115853481392829,1.415012150568,0.234760157060534,0.378761559618222,0.502994679388095,0.211241701434263,0.0286288092247157,0.0298150181918203,-0.0442805235432603,0.492892329878746,0.197035800417959,-0.310610148535474,-0.630424064794293,-0.125831302600611,-0.246612655470687,-0.296648930084407,-0.513442017824313,0.114877578135665,0.508224639475373,0.804699921386345,0.578712948280556,0.284166527508263,-0.125677888062924,-0.375941328881013,-0.335738678587756,-0.250224698718162,-0.114357886715118,0.427352598226236,-0.0878572311250314,0.0425175462023247,0.506903175200778,0.593430686639871,0.54724895499813,0.168606942314191,0,0.0445005183439079,-0.163318300597513,1.0657432078665,0.641758466632563,0.683484718710058,0.0562575655985071,0.461410272280008,0.605257636711785,-0.0367386017935354,0.981573307401887,0.633820238178681,0.357032695853191,0.188654507979244
"Blautia wexlerae",-0.18958139124327,0.0271554624741863,-0.209438795239601,-0.0532620029881551,-0.439727484219048,-0.56344724145827,0.0874326568297976,-0.0768034574035045,-0.136874861958395,-0.209894627276351,0.402394730481028,-0.0803175694101659,0.130715057031758,0.0357098102652278,0.613470569038035,0.0583193652226586,0.224054667560568,0.194620087313839,0.0688502293288062,0.239102607148391,0.0683202270298559,0.268145961565877,0.244555536531412,0.0445160901502166,-0.446598960330995,-0.364464497823721,-0.232621600978426,-0.0808168108429266,-0.104865628154717,0.398655136759039,-0.0530486041454751,0.0429294905377727,-0.362177699138394,-0.442517627869346,0.204464222457701,-0.114346891775998,0.28413709745974,0.219590537896474,-0.130896177217422,-0.147707563709276,-0.0338796163001058,0.0313888813190468,-0.0726974091282598,-0.656956197400783,0.414436520028066,-0.223282478962794,-0.0477003485002401,-0.0319507876122779,0.135712347118358,0.499912992393231,-0.0966060271581498,0.156534453923145,0.0445005183439079,0,-0.0676816282772476,-0.0196564542613838,0.0677863142459216,0.149019868593822,0.0921996330996905,0.183887277311801,-0.158474800567589,-0.563295263888436,0.0664473184942046,0.176570303598666,0.0333590559049655,-0.083403833725598
"Blautia obeum",-0.101012873968989,-0.610009711579828,-0.37707809239567,-0.0328081801869682,-0.180226842821542,-0.478592695134327,-0.263044218011987,0.691505501988768,-0.00170530445233386,0.094650337811055,1.02834822552915,-0.0405612276574305,-0.0217189152206349,-0.695175629394106,-0.0983357626850116,-0.685853890510084,0.0177646203754529,0.194445859924096,0.0639803037494332,0.0784172995763022,0.122585637358839,0.461650630620589,0.431921011859563,-0.0503316845974555,-0.274200085959668,0.167495553649848,-0.222709387713127,-0.644603864079383,-0.18090680675069,-0.0185605132604385,-0.0555128557693737,0.14012306505675,-0.282212580108213,-0.124357829742358,-0.128174048279467,0.208145934409366,0.174484545525805,0.347159258394121,-0.504102160068256,-0.247886145220932,-0.494461143573116,-0.203869026029909,-0.0262336177389516,-0.542187602117641,-0.272189594686944,-0.0738536710384589,-0.160066422476724,-0.226756586225755,-0.394053212802146,-0.428033237363386,-0.0194324135867836,0.17590623213283,-0.163318300597513,-0.0676816282772476,0,-0.459942487281558,0.0375631064714836,0.0858070420364826,0.421089045795902,0.143491751740937,-0.104462649642511,-0.622186951252717,0.0818309749538736,0.280367573350166,-0.311617017509161,0.0391690092071198
"Lachnospira [Genus]",0.257149635970213,0.26718782455924,-0.133183393866867,0.0411027445001655,-0.0290863518151874,0.498316407493547,-0.00289452266622953,0.487666071976563,0.169787805407637,0.0775530366650145,-0.075562118893708,0.231943441946003,0.237107528310754,0.264071858393659,-0.474569289419114,-0.122571267144609,-0.652634605520837,0.514828716838153,0.495299602650623,-0.444095317052908,0.021841180609008,0.377621483902301,-0.0194543848695537,-0.232876268085542,-0.229688132754071,0.220223846906523,0.115368954781462,0.10507802962203,-0.402224717910633,-0.383055924544255,-0.658313046754567,-0.375973709160869,-0.310839412022527,-0.0126274595478449,0.35873480151717,-0.0769544444261538,-0.173159487470663,-0.247713108513401,0.370339428503545,-0.141367511143739,0.193277965352058,0.552530761682483,0.356416177202312,0.0288346609395235,-0.220354469526508,0.579445412991897,-0.0118196397147659,0.0849702357195554,-0.208180225087001,0.0609928267432938,0.0466871150699501,-0.250148860621877,1.0657432078665,-0.0196564542613838,-0.459942487281558,0,0.356130954495296,0.27130594483214,0.11845892513166,0.327209942847272,0.24274451529384,0.419830332298412,-0.0138387274733325,0.14870932490217,0.265275388696113,0.0314270813010335
"[Ruminococcus] gnavus",0.0568304776808991,0.0714408358404511,-0.546186394607548,0.186788593723161,-0.214900374354478,-0.5664832600777,-0.351517445807794,0,-0.320947267708784,-0.420714452995138,0.468280425925472,-0.750443284657833,-0.445597405142518,-0.65718820964071,1.73983554562417,-0.545018931887098,-0.192732554054082,0.157974662722672,-0.169414433107106,-0.0586502353036276,-0.233133246122885,0,0.0923625884326819,-0.63841874248097,-0.260174186614242,-0.500540839176672,-0.60683360163965,-0.222216793578205,0.518023464242193,0.290170236145632,0.441927895406447,0.81124725310583,-0.215482999262693,-0.50399497014424,-0.19096996833917,0.444388087685109,-0.0572917102132296,-0.333237528328524,-0.576223778393139,-0.465625698492639,-0.271401367819767,-0.0248241216017715,0.0705690579779357,0.117944076399057,0.154127848087657,-0.210701975002091,0.352368261722994,-0.085387385532006,0.58582172379722,0.591025494182547,0.0279643224352657,0.251293783665469,0.641758466632563,0.0677863142459216,0.0375631064714836,0.356130954495296,0,-0.173209048502898,-0.0622414315360308,0.319067418379416,-0.0793441687147653,0,-0.122968319803801,0.365846638651709,-0.219083764811464,-0.116886637098802
"Roseburia [Genus]",0.220689628558394,0.307954129850806,0.122797471415923,0.18944422380247,0.40682832551139,0.524735723502562,0.0123366243458571,0.0325747919910707,-0.0731111457539104,-0.00717131271238675,-0.0890632879021073,0.127934542458955,0.00456579897733163,0.0291336913690711,0.333628220307783,-0.0507148627419982,0.11895196410665,0.199189908524115,-0.149024647588147,-0.00460170545025733,0.0198862261107861,0.297477964329829,-0.178085321931922,0.0417901433140644,-0.0263587499170956,-0.00213659050763759,0.670420953640299,0.187609878493082,-0.526142690024227,0.0354790683486043,-0.0555426785542185,-0.0458848735528955,0.120075382579739,-0.129315264748561,-0.0567304525756429,-0.293906293953582,0.442956472477344,0.184831099554218,0.393120033765913,-0.0309979240554356,0.598829178829568,0.354464926423799,0.209948447265274,0.333629954584935,-0.0377826431945403,0.659102633556854,0.464795410833685,-0.264827998419191,0.0435656264656356,-0.195950749543533,-7.7783261762554e-05,0.489192301934291,0.683484718710058,0.149019868593822,0.0858070420364826,0.27130594483214,-0.173209048502898,0,-0.363826178175775,0.14241188426912,-0.37635454564153,0.758820367037696,-0.67352869080041,-0.0804906267949439,0.303993051024771,-0.386235825076492
"Roseburia faecis",0.0453679005626848,0.410710794814397,0.322881784447801,0.131302267213686,0.514601262472686,0.410633848839825,0.52121674520436,0.521336785524192,-0.117500020913708,-0.509700610732063,-0.13271985317438,0.726570191313639,0.380198863263983,-0.0365629838497974,-0.659813847226612,0.148627895019468,0,0.674605513006473,0.0173580461880989,0.413323654244305,-0.0131926536989679,0.343000350101303,0.0734969533706759,-0.225908336336635,-0.112159516546319,0.564547956799715,-0.00577649040677145,0.377384761046276,-0.0490407612243987,-0.243484416832527,-0.496691408507941,-1.00461468390084,0.331275090256908,0.171416126911755,0.452537918494708,0.173244624172703,0.131416876027449,0.720073706376336,0.476678362769599,-0.0487969719259505,0.0725130028436681,0.514953930742072,0.339717213950915,0.759545140424919,0.504751807813308,-0.255202829856174,0.649972950291724,0.00454838261584524,-0.122928197873563,-0.684245760959278,0.122688941560272,0.0128596885426873,0.0562575655985071,0.0921996330996905,0.421089045795902,0.11845892513166,-0.0622414315360308,-0.363826178175775,0,0.2984332677182,0.0659898046386505,0,0.405346877993417,0.0412635784551558,-0.299470598304667,-0.0372953475325697
"Dorea [Genus]",0.0308935267123278,0.337410153766093,0.225615204057132,-0.0792656292914312,0.0692636816844934,-0.138673846167138,0.0401805463017734,-0.138068809529982,0.325377429112132,-0.0965132835898447,0.100134259218264,0.0224917374141833,0.412772392035452,-0.281064295244065,0.666855924991072,-0.266427425385135,-0.035912325951735,0.0865962940765705,-0.197081016977305,0.408672925293766,0.00484156099983607,0.281232136167665,-0.0358457727262251,0.3371175233989,0.39625758451527,0.0615713188863107,-0.242169753121057,0.547763966167616,0.186715805628492,-0.446690971867016,-0.25087780907692,-0.367171100065392,0.203643315804105,-0.0209734942050373,-0.169686991451134,0.146499786809566,0.137551765289892,-0.0221380052028586,-0.0334071542847721,0.163218935430146,0.49999463764648,0.236186049110155,0.274963532407549,0.0965268450114503,0.110224432366759,0.150682591471456,0.54609488403713,0.510957804365738,0.767884750145539,0.0371468241989762,-0.190455822242915,0.229046219827768,0.461410272280008,0.183887277311801,0.143491751740937,0.327209942847272,0.319067418379416,0.14241188426912,0.2984332677182,0,0.191154253718136,0.0612664228740156,0.133793439063465,0.0706133258363907,0.0921772646528765,-0.078096492230527
"[Ruminococcus] [Genus]",0.0170621049789625,-0.14009713670825,0.407187109507464,0.141543910165533,0.0104227543475059,0.456315535693364,0.181890009899942,-0.0357781669114846,0.479444542887363,-0.0832699955399063,0.778508822338946,0.155938416280181,0.173867368071895,0.316667680788949,0.151917368279502,-0.0281979612967663,0.371677231625673,0.153759896084705,-0.27609789882322,-0.0288098887742514,0.468551367715134,0.496550879159747,-0.126691435308081,0.0522104153116537,-0.115785254180583,-0.172971781766954,0.0922236616455513,0.0946274304303578,0.235340325079213,-0.0947109280831762,-0.39711718878406,-0.233737271111046,0.0134000002740684,-0.303682939487032,-0.0872792869120098,0.15273910076705,0.398611026098633,0.103851915414904,0.493871490397111,-0.259385511715761,0.412356295524073,0.145639241591779,0.156708882753446,0.237045033808479,0.342964658514889,0.168485831950104,0.193899973106862,-0.00243173101785357,0.253112718402312,-0.17177272430673,-0.253495825445539,-0.087750938727266,0.605257636711785,-0.158474800567589,-0.104462649642511,0.24274451529384,-0.0793441687147653,-0.37635454564153,0.0659898046386505,0.191154253718136,0,0.0830369965472815,-0.229328115554944,0.247054325754821,0.0504642922777754,-0.272755942890024
"Oribacterium [Genus]",-0.171061023053984,0.0518723732552233,0.0633393323449766,-0.038815715161484,-0.288055833226411,0,-0.124566678235611,0.279932209602357,-0.266171530331348,-0.0433322599799134,-0.410798962286019,0,0,0.0170583304709372,-0.405735143945172,0,-0.0793946868376869,0,-0.343000350101303,0.0205017260545648,-0.0914267011852036,0.265727951206857,0.0732626576892844,0.0403887211361922,0,0,0.270250663317316,0.734636456920978,0.150895901041298,-0.0686563373209919,-0.119413749389943,0.0234600095314509,-0.181438682703698,0.855217532280589,-0.0289792235981799,0.174737521086144,0.00211327488275744,0.0153521895339215,0.51958439966663,0.52502289714722,0.317023106378845,-0.132974149387415,-0.233530029203933,-0.490614270601918,-0.169011095082026,0.0634128926037939,-0.321616314100426,0.121118051213123,-0.054811006846571,0.231787682068677,0.0121071914112427,-0.678917111400293,-0.0367386017935354,-0.563295263888436,-0.622186951252717,0.419830332298412,0,0.758820367037696,0,0.0612664228740156,0.0830369965472815,0,-0.123186034044444,-0.31622053308674,-0.260752508843897,0.203033734617108
"Fusicatenibacter saccharivorans",0.167924764178691,0.433338825917575,0.0202015563729784,-0.0604319592245808,0.0453705841036949,0.0278626314712558,0.14682972782511,0.175176608732901,0.689631258861851,-0.0397782570615495,0.440800471463879,0.399481302760194,-0.123453653623917,0.283863274782967,0.478650141744289,0.014762876276098,0.0457457135602878,-0.0412613966578283,-0.442272246285774,-0.281496333890117,0.00429887139902239,0.653951031900291,-0.0195935052124209,0.203981649638757,-0.157088258144572,-0.537780705442827,0.391139120174727,0.362393635673452,-0.858092920568567,0.298407935907741,-0.40027731558783,-0.47514665697038,-0.00136120735720259,-0.795524047845061,0.0134393329913163,0.000831337506072727,0.293541001153701,-0.0399735857405075,0.263607638749463,-0.501121452370157,0.471325270970065,0.353427001245799,0.0454467247367609,0.201242329341252,0.535322720459918,0.415344473372766,0.178030795366933,-0.212412496301022,0.117189038733293,0.0942133140022088,-0.34448364634685,0.571815217420702,0.981573307401887,0.0664473184942046,0.0818309749538736,-0.0138387274733325,-0.122968319803801,-0.67352869080041,0.405346877993417,0.133793439063465,-0.229328115554944,-0.123186034044444,0,-0.03330296446763,0.235095554601414,0.200459598601279
"Dorea formicigenerans",-0.0462458401560679,0.410289065294602,0.0396473458396204,-0.12908311269544,-0.222769072715529,-0.0885785234989586,-0.00876890867548506,0.331739377987987,0.313173928143873,0.163096449266978,0.26212761386305,0.288655682130247,0.149697677114128,0.0138330375404267,0.303369774826038,0.234092622814472,0.0756732551393879,0.0156624313859803,0.14378333934184,0.024176581533967,-0.0642432928359648,-0.0272993559597313,0.0457443458912106,0.127033487630673,-0.0424002877336505,-0.356723122069982,-0.026754832683369,0.159415425392362,-0.381094191863975,-0.380168380088498,-0.268665304764107,-0.213805891123038,0.123285424615487,-0.340785458870952,-0.0206530555189907,-0.36403559851307,0.0283638556884933,-0.444651714450499,0.0068157485211827,-0.0865138641896983,0.0599568170618695,-0.407158189562177,0.0691660811772158,-0.17323467492099,0.105744196555836,-0.0680051581502657,0.316132926059596,0.483029265619396,0.195306093182225,-0.184535036755586,-0.34953716416813,0.601696737255273,0.633820238178681,0.176570303598666,0.280367573350166,0.14870932490217,0.365846638651709,-0.0804906267949439,0.0412635784551558,0.0706133258363907,0.247054325754821,-0.31622053308674,-0.03330296446763,0,0.410704622877203,-0.0380239124302933
"Dorea longicatena",-0.036105082145133,0.144664778543944,0.175173659678141,-0.0154981919243501,-0.153298412518478,-0.0599776879089015,0.0129440074564562,0.111523078368702,0.325672458253832,0.0201315974537674,0.10064653258991,-0.198034093192406,-0.026507925413212,-0.10474758721227,0.20279766093194,0.280561235088747,-0.255557874431614,-0.120896850040312,0.210711107833777,0.314590518471843,0.00957004223700744,0.42250163156658,0.45646433516168,0.429686726273886,-0.247358334147464,-0.107152560071691,-0.599462611169261,0.188759126866386,0.0986373423662301,-0.265951952249024,-0.552503605851969,-0.347569624655073,-0.020282779747636,0.0790792385246663,-0.199014963475615,0.432455672772917,0.264784509299066,0.237376006639823,-0.60220950316596,0.192384366200072,0.0243977724814899,-0.442131392907153,-0.187160730857469,-0.111790017944021,0.18475430437108,-0.0984029727022075,0.00451961209630389,0.291961508539103,0.382124798185323,0.182160870272277,0.280808509700982,0.342146367315561,0.357032695853191,0.0333590559049655,-0.311617017509161,0.265275388696113,-0.219083764811464,0.303993051024771,-0.299470598304667,0.0921772646528765,0.0504642922777754,-0.260752508843897,0.235095554601414,0.410704622877203,0,0.224334430860124
