Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Streptococcus_anginosus	0.351882402668688	0.371581348803911	-0.00182269456267795	0.213485840545451	-0.816170206646236	-0.279513159594516	0.201326216714027	0.420552150895306	0.266903312034541	0.00759134116037743	0.363421447006464	0.37756729827892	0.379141077413383	0.25007343775127	0.836715260924409	1.3921945965055	-0.240101784937739	0.587433246727605	-2.16165491653175	-0.737227317866586	0.805068377211147	0.403660570049257	0.165269145893942	0.810474922336728	0.55751518720947	0.0317241640796255	0.461769641119061	0.421649431228855	0.729478793349139	0.737428493922304	0.99516899037978	0.715477823585486	0.139586321950352	0.63396002786235	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Veillonella_sp._oral_taxon_158	0.28162099130707	-0.154942834268173	0.000923484866473251	-0.702922998768758	0.279816311453046	0.682286693579782	-0.190235618895482	0.414620168501345	0.276825210468006	0.00799194760332215	0.377619463409884	0.39292079179876	0.353870570739539	0.250591356888671	0.679226464850941	-0.559713596916346	0.115551917043271	-1.8614586028522	0.712144323470563	1.9280684803879	-0.759146768896729	0.497735266747017	0.576265691133253	0.90811704826795	0.0640635839631868	0.477158385075954	0.0551825103275804	0.448608007742306	0.767807679875753	0.860511856419617	0.99516899037978	0.170099860867772	0.693230106619782	0.119691642118977	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._XMC	-0.428807229182946	-0.239670966208283	0.00546147188505541	0.849966173255381	0.86336952433377	0.407806431751157	-0.00450343788412448	0.464508040577027	0.288494847016129	0.00886592505927154	0.393437859964191	0.435727954258926	0.382771252589515	0.273536211695424	-0.923142748294019	-0.830763421555616	0.616006998541464	2.16035684347394	1.98144166766203	1.06540506632166	-0.016463772223105	0.356997321579918	0.407055318454412	0.538560199971089	0.031882848161099	0.0488526209564464	0.287921922469146	0.986880109564296	0.670458384430578	0.837760352452626	0.99516899037978	0.135098021903137	0.181030184055844	0.443399760602484	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Rothia_sp._HMSC062F03	0.150268363128818	0.47622088223892	-0.000955393777540938	0.0628083376389162	0.67195970935134	-0.0145945010593556	-0.19295421319131	0.543848490137243	0.350146228004286	0.0105573217950017	0.464811185052662	0.487618149602962	0.466402516744127	0.33201213878835	0.276305562769692	1.36006286560109	-0.0904958469669134	0.135126562481064	1.3780449105483	-0.0312916430237925	-0.581166140176319	0.782593107425286	0.175311130082189	0.927981985902787	0.892645042278267	0.169699054719869	0.975067548090814	0.561770029892933	0.941376937002241	0.737428493922304	0.99516899037978	0.941557099389405	0.343863874037629	0.995944524107145	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Actinomyces_sp._ICM58	-0.653705039758024	0.119121634445122	-0.0021921324425516	0.196559773787743	1.44329657966809	1.77059875823837	0.0359287884940464	0.413729602290367	0.28035168290439	0.00819477710611376	0.386174255836203	0.406935421421561	0.389849267205365	0.2544965595456	-1.58002965255369	0.424900729009523	-0.267503607989063	0.508992432346693	3.54674600364395	4.54175217752982	0.141175930072284	0.115664657704887	0.671361294219213	0.789354365888858	0.6113130453967	0.000484799792018015	9.58312086382629e-06	0.887871648907812	0.425322718431641	0.860511856419617	0.99516899037978	0.747160388818189	0.0248863893235914	7.76737164752236e-05	0.997146935636328	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Leptotrichia_wadei	-0.00685536435347055	0.206574645118889	0.0115008632168865	-1.1140337949079	-0.933927182768275	0.0670505483226222	0.014670455901369	0.535931898624598	0.354733340865281	0.0109951145426036	0.457442410270194	0.53858806084268	0.492897978606534	0.341094942235076	-0.0127914840879298	0.582337833300369	1.04599758122784	-2.43535310652522	-1.73402875159736	0.136033319739269	0.0430098898718304	0.98980816151062	0.561059859843986	0.296949356910764	0.0158414542428669	0.0846062895313261	0.891945287389219	0.965740799680474	0.98980816151062	0.860511856419617	0.99516899037978	0.121359063111006	0.232667296211147	0.974680667387301	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Mogibacterium_diversum	-2.48512906977797	0.387956173687948	0.00913736210655889	0.213725180819921	1.44111143910213	3.0869724511851	0.0892479481680712	0.388952459123244	0.288913539761931	0.00826431434262863	0.379020282720555	0.480702600686149	0.425437733890355	0.271451729575397	-6.38928746042592	1.34281063465433	1.10564067722194	0.563888505611972	2.99792727779111	7.25599119513147	0.32878017873628	2.82910906010029e-09	0.181709665982095	0.27095587456313	0.573816658755943	0.00326631317270598	3.39882649568999e-11	0.742859143436829	4.35682795255445e-07	0.737428493922304	0.99516899037978	0.72938477843537	0.055890247621858	5.23419280336258e-09	0.986471750549604	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Actinomyces_sp._oral_taxon_172	-0.429117229741828	0.246423841705729	-0.00154350145909524	-0.198467994894755	0.774725163336885	1.3973795739267	-0.0943260810572267	0.401321050365822	0.253563893739915	0.00766771398259629	0.365053114508729	0.392597105204349	0.369013338779568	0.245126090730359	-1.06926170294498	0.971841211582319	-0.201298778566674	-0.543668816966111	1.97333386585628	3.78679962775391	-0.384806369555277	0.286287246438696	0.332345953997823	0.840676951941788	0.587296834584324	0.0498848539641395	0.000203709622278864	0.700804583484243	0.614681577203019	0.802869548439771	0.99516899037978	0.72938477843537	0.181030184055844	0.000981444598191142	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Porphyromonas_somerae	-1.11972512329332	0.2491868241404	0.00911710822360445	0.965184684747802	0.561573997595063	0.333262789965715	0.304509122759126	0.520258770835788	0.344643946363884	0.0101575165232699	0.453965783527644	0.547842223798583	0.470732746001807	0.324415097792562	-2.15224650897188	0.723026841960839	0.897572571279409	2.1261176938218	1.02506519797117	0.707966022751337	0.938640417265154	0.032858540124707	0.470705982167744	0.370745463643878	0.0350087048311513	0.306860623350244	0.479983703542173	0.349312743843199	0.222007732020986	0.84549969650851	0.99516899037978	0.135098021903137	0.502043726179472	0.642760785612997	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Porphyromonas_sp._oral_taxon_279	-0.646597307094341	0.0769599347487655	0.00413403070531176	0.625697678139141	0.773771538933987	0.179741204512774	0.178947635652466	0.533110820294168	0.357016713452349	0.010072049600395	0.490038744138872	0.521346261830337	0.464817033929649	0.339364921796772	-1.21287597715153	0.215563954988447	0.41044582476536	1.27683307824702	1.48417970087181	0.386692378704818	0.527301509846762	0.226987519219034	0.829605675247178	0.68203498914422	0.20353452288577	0.139753467361782	0.699504252595173	0.598723853646168	0.586981339573163	0.940085486738718	0.99516899037978	0.364468796795449	0.320335706201823	0.852640183934401	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._6	0.920924558163651	0.0677886958897755	0.000769464920314098	-0.0411001573206	-0.944778673305439	-1.70703160357569	0.0887575348209746	0.418847600887048	0.266370998855703	0.00721922150573029	0.364808016808623	0.435317892078535	0.363999902166677	0.258041074284744	2.19871035721176	0.254489776218084	0.106585581243536	-0.112662429077486	-2.17031895655461	-4.68964852302084	0.343966692384144	0.0289502381006334	0.799357096650194	0.915215776556742	0.910401863200221	0.0310632894099038	4.82580858965032e-06	0.731202875976595	0.222007732020986	0.938036294868896	0.99516899037978	0.944102616878193	0.139586321950352	4.64484076753843e-05	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Porphyromonas_bobii	-0.386254140987222	-0.173137423162992	-0.00502151749371293	1.1131150871192	0.772360193540409	0.555954419371898	0.017722096776164	0.493768371865874	0.328270048798795	0.00972536035752498	0.440450838330588	0.521999070194166	0.427191049796858	0.304420804037988	-0.782257760916577	-0.527423759177958	-0.516332280667373	2.52721754677132	1.4796198645586	1.30141869694197	0.0582157872953797	0.435280022574403	0.598668346748977	0.606372701548586	0.0125191998809617	0.141044302639596	0.195084284527813	0.953653208311412	0.729478793349139	0.860511856419617	0.99516899037978	0.114664479058382	0.320335706201823	0.323042793734227	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Neisseria_flavescens	0.326285433689034	-0.0268870113094511	0.00613712934103282	-0.108186983070605	-0.900283648957945	-1.30166463055764	0.4831225328475	0.511297525905447	0.353758859875939	0.0106812641174021	0.462634563095307	0.524822552725215	0.460026487695956	0.337889429879182	0.638151794517726	-0.076003782121189	0.574569570940028	-0.23384976329215	-1.7154057962698	-2.82954278801865	1.42982434526066	0.524127432233479	0.93949441014567	0.566248099860142	0.815348202037687	0.0878674581187239	0.00515174259961936	0.154375896689903	0.780518395101762	0.977582021367792	0.99516899037978	0.884250866998619	0.23739629035585	0.0158108781817057	0.76992682540271	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Rothia_sp._HMSC072E10	0.125202008129707	0.357520768532726	-0.000110580938849299	0.265575665378064	0.468478950489428	-0.0611827771526515	-0.204476844842325	0.495464573123707	0.33322844634408	0.00954262237273365	0.422117143486636	0.486602146603119	0.440223363442403	0.315593707838976	0.252696186410177	1.0728999053207	-0.0115881080199993	0.62915157433418	0.962755618239241	-0.138981213250978	-0.647911665420955	0.800754965825786	0.284571260925353	0.99076544919178	0.529946897130507	0.336798934361285	0.88960076798186	0.517763553433223	0.941376937002241	0.802869548439771	0.99516899037978	0.697536941522206	0.538948770540944	0.974680667387301	0.972385210106298	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._HMT_352	-1.2718384902046	0.408355979472628	0.00810840641740652	-0.62449671746648	1.04163918798983	1.63332320513508	-0.132770747079117	0.450495053004949	0.293205710408776	0.0088321541868216	0.417709374788443	0.502698832286101	0.413084887452267	0.288232615898774	-2.82320190137722	1.39272860307978	0.918055351604371	-1.49505075815636	2.07209390810163	3.95396504386477	-0.460637484294092	0.00539610226091485	0.165749129262722	0.360053957600978	0.136988142217434	0.039957197420501	0.00011779919936018	0.645721424010858	0.0923333053534319	0.737428493922304	0.99516899037978	0.285083431101147	0.161931800072557	0.00064789559648099	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Parvimonas_micra	-0.399152015537973	0.164282634490657	-0.00464292843593652	-0.517003720965286	0.728323521254596	1.67146913499019	0.0621148809156942	0.522559584398018	0.341931777539545	0.0101195476175429	0.411862857307813	0.513337365391628	0.477252630453956	0.327823138016087	-0.763840196324772	0.480454421852199	-0.458807904405499	-1.25528124663811	1.41880091019471	3.50227327903948	0.189476805364013	0.445973771078971	0.631494253572852	0.646931851045639	0.211022123848596	0.157705663518786	0.000583255024000235	0.849935018003181	0.729478793349139	0.860511856419617	0.99516899037978	0.369288716735044	0.332694139477987	0.00249503538044545	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Prevotella_vespertina	-0.713568735846055	0.683980763050804	-0.00440955136056581	-0.5519697801615	1.12617995890769	0.949331256248999	0.357847571834692	0.52159302869454	0.364993576148975	0.0106144053393163	0.436582158047658	0.537037828811336	0.501562663261877	0.33158680533137	-1.36805650495751	1.87395287957515	-0.415430843236466	-1.26429761268725	2.09702165935003	1.89274705990891	1.07919726020786	0.17314337599887	0.0626942520322707	0.678363018452303	0.207895529948937	0.03750709052095	0.0601319812036079	0.282065379289132	0.503095847241999	0.603432175810605	0.99516899037978	0.367998984047544	0.156110592979089	0.126636955217335	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
s__Porphyromonas_sp._KLE_1280	-1.17194872659159	0.470229224217641	0.00726358911455391	1.29335258385849	0.94476175240907	0.162837181988714	0.27600938009312	0.491127422589392	0.326700470659916	0.00943630073367982	0.447342311165756	0.523424453808063	0.464542058117787	0.305177631664633	-2.38624168125794	1.43932827298291	0.769749642317871	2.89119216219021	1.80496296177158	0.350532700200474	0.904422052781489	0.0182280779937881	0.152073985161563	0.442619923683129	0.00438936826126098	0.0730215073913287	0.726414877186705	0.36717521972849	0.175445250690211	0.737428493922304	0.99516899037978	0.0751069680260212	0.217491119293875	0.872679098067573	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Prevotella_nanceiensis	-0.364258493051347	0.0414470028907665	-0.00091147448518686	-0.0853599226645062	0.515103086095371	0.658503557708642	0.406881205526714	0.487281381235936	0.314011057232869	0.00898429542325218	0.402336189363454	0.44985780834495	0.43904799889421	0.306122499593559	-0.747532138674055	0.131992176504885	-0.101451971718103	-0.212160687805778	1.14503533458819	1.49984411583051	1.32914505162781	0.455681382974595	0.895132388477749	0.919300378581191	0.832212747804241	0.253657885306778	0.1353411886213	0.185419476912507	0.729478793349139	0.972609493231866	0.99516899037978	0.893516787785234	0.446849822068459	0.251114976478075	0.793183317903502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
s__Fusobacterium_pseudoperiodonticum	0.157206423197566	-0.372802982642144	0.00691117456805176	-0.782516518595047	-0.315178979544629	0.0273916610524872	0.0771903625832098	0.497012202422339	0.313082801041244	0.0095336285099846	0.419457557109511	0.472655948294855	0.471190800422722	0.310343939942221	0.31630294473933	-1.19074884152781	0.72492593568269	-1.86554397538426	-0.666825374104914	0.0581328434848752	0.248725213057426	0.75214739513299	0.235355697120605	0.469460148374019	0.0637694529941759	0.505756925673853	0.953708762404328	0.803863344010688	0.926645590803844	0.771165475671769	0.99516899037978	0.170099860867772	0.708059695943394	0.995689140042981	0.987426112318455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._HMSC074B11	0.0173905096763559	0.112816392703508	-0.00390240335254659	0.79186064674866	-0.0149965205360882	0.0357020506288114	0.370510833548371	0.371325068484115	0.253353881371837	0.00717785055466248	0.315576431185862	0.391494482559765	0.305174282256305	0.235659585517534	0.0468336537238123	0.445291748019176	-0.543672973242905	2.50925154255986	-0.0383058285726896	0.116989054139321	1.57222899605246	0.962688879307681	0.65655281650193	0.58722463658511	0.0128294521797209	0.969479060594674	0.906976931420156	0.117354341053287	0.968980963486163	0.860511856419617	0.99516899037978	0.114664479058382	0.988628781106926	0.974680667387301	0.731073391511643	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Abiotrophia_sp._HMSC24B09	-0.655989014276712	-0.32908069978833	-0.000771727601295838	0.980419776192263	0.28278347007021	0.366459660245069	0.650156369399489	0.588568435890004	0.359600165219054	0.0119097596956831	0.512174002107064	0.545244785599451	0.511824255032789	0.357388260243941	-1.11455010883273	-0.915129445471381	-0.0647979154084499	1.91423182777504	0.518635808244023	0.715987287905284	1.81918781818887	0.266980567905531	0.361719961389585	0.948428672914285	0.0576605352614397	0.604845371728898	0.475208999710619	0.0710506030999671	0.614681577203019	0.819189324323471	0.99516899037978	0.167541932646447	0.769803200382234	0.641948999609081	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._SK140	0.0939579622908537	0.105440627807887	-0.00510465879042127	0.588346046159495	0.00274573178409448	-0.00789058035732981	0.434296943653785	0.383916082026554	0.254191850354203	0.00715541424558232	0.32912645571662	0.404812439892196	0.324270144684759	0.242010567057776	0.244735677116946	0.414807271204647	-0.713398080841068	1.78759876618993	0.00678272580957661	-0.0243333544165797	1.7945371102333	0.806894517430492	0.67869659943212	0.476373103979441	0.075249216580541	0.994594498584479	0.980609277318015	0.0741322748806622	0.941376937002241	0.860511856419617	0.99516899037978	0.195791782611547	0.994594498584479	0.995944524107145	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Prevotella_sp._oral_taxon_306	-0.984529490085632	0.54876606211468	-0.00280976378048545	-0.192384258884679	1.78901836401607	1.11908733143882	0.256731902636035	0.527724507744516	0.373620083909705	0.0104584769137879	0.45016802283879	0.530039907310148	0.518248952097796	0.32907041724739	-1.86561259831098	1.46878095088514	-0.268658983869936	-0.427361005500771	3.37525220147101	2.15936245873516	0.780173145868132	0.0638816974086877	0.143807727446957	0.78852977738009	0.669676982886854	0.000920646205718306	0.0322750736570067	0.436413508181721	0.30743066877931	0.737428493922304	0.99516899037978	0.787253857744851	0.0354448789201548	0.0764670975873697	0.909021489372568	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
s__Neisseria_sp._oral_taxon_014	0.260557254934031	0.274321184416412	0.0179627100701293	-0.571813014797139	-1.50779990666698	-2.14234812738003	0.3017060398673	0.555976933255682	0.355070351218799	0.0106005487923074	0.505500781172684	0.524515397499792	0.495532870354186	0.344812205758693	0.468647599115783	0.772582626160672	1.69450756013354	-1.13118126834665	-2.87465327777642	-4.32332193391887	0.874986542902255	0.639879314841863	0.440766093746736	0.0918699314597241	0.259459023432957	0.00452403289626076	2.52075144539005e-05	0.382728157635595	0.843723441061026	0.84549969650851	0.99516899037978	0.411924635140983	0.0601702078693653	0.00018485510599527	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_sp._HMSC061D10	-0.0590650889745344	0.218727297231891	-0.00148882891378761	0.786023193532513	-0.0487931482314155	0.0112148213293308	0.280876432527178	0.371364107211944	0.250639164194455	0.00708443798655739	0.328899343222354	0.391073686529666	0.318411573030537	0.233794616930538	-0.15904899754037	0.872678050674454	-0.21015483749207	2.38985941969825	-0.124767147246339	0.0352211485989402	1.20138109343479	0.873778199065958	0.383803188149421	0.833744014090149	0.0177099805695703	0.900823400123601	0.971935775876945	0.230912979201407	0.956886094703527	0.837760352452626	0.99516899037978	0.121359063111006	0.927750220793285	0.995944524107145	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Veillonella_sp._S13053_19	0.29199589876618	-0.0946207093199394	0.000120700218042474	-0.818574170235864	0.249689668101396	0.430884882605838	-0.00779989515168748	0.394014121797695	0.268262451665392	0.00773252022556723	0.358524373108988	0.359674229824901	0.345290011077782	0.242148001979275	0.74107978017119	-0.352716933482594	0.0156094280417637	-2.28317579398437	0.694210614485644	1.24789269536319	-0.0322112719821453	0.459476902304328	0.724656115287512	0.987560874712087	0.0234256110423648	0.488321058615347	0.213466644996379	0.974334307195689	0.729478793349139	0.885690807573625	0.99516899037978	0.12178930947178	0.702817224549191	0.346040666625709	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Haemophilus_influenzae	1.11923160387986	-0.00566925339383038	-0.000551092288022607	-0.0258888413009913	-1.16499912834134	-1.91839623262823	-0.123580897769193	0.448488781930647	0.28538099191146	0.00865623889460566	0.39378516900081	0.447590415376496	0.400984795364161	0.274345499749974	2.49556209424416	-0.0198655606172582	-0.0636641727120115	-0.0657435661345032	-2.60282411847758	-4.78421190730188	-0.450457171274247	0.0133419203698869	0.984169390997974	0.949297904064348	0.947644234710753	0.0099018672581311	3.22250001702913e-06	0.652843334716982	0.158050441304814	0.984169390997974	0.99516899037978	0.95695840101474	0.08969926810307	3.77827344009843e-05	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._HMSC056C01	0.20853584679389	0.186410487377766	-0.00509164313068539	0.445966297426753	-0.0658216754079906	-0.301773075424398	0.430508326447939	0.376170741877261	0.252742419523236	0.00728976292720736	0.328662930265384	0.386613335453806	0.321597750722578	0.239245857942167	0.554364876314418	0.737551249724535	-0.698464844677186	1.35691085412842	-0.170251952977073	-0.938355678005715	1.79943899614766	0.579902669501936	0.461587647857922	0.485637836030767	0.176225850120431	0.864971354121829	0.349109719917395	0.073344924395365	0.826898250956464	0.84549969650851	0.99516899037978	0.341362318709452	0.925038809269178	0.516950931416143	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Lachnoanaerobaculum_saburreum	-0.488539676404592	-0.13452970324991	-0.00382533286992912	-0.494126709124471	0.558217503532861	1.51667266877847	0.272004433051004	0.417907461281496	0.273632934727949	0.00857978777331834	0.366644050902697	0.460219921550411	0.399493194157487	0.255983686282508	-1.16901400828429	-0.491642950011344	-0.445854020052249	-1.34770142296842	1.21293641885886	3.79649188261407	1.06258503032422	0.244034561727819	0.623605966831283	0.656270007487707	0.179547713087439	0.226836886849568	0.000203936539883874	0.289477294455922	0.606150363001357	0.860511856419617	0.99516899037978	0.341362318709452	0.415867625890876	0.000981444598191142	0.874107908749256	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_218	-0.171444695799757	0.256675712398299	0.00527628465752378	-0.74751777431837	-0.680124532195182	0.00238623700973459	0.212187560727664	0.453261997369364	0.312884613590436	0.010107992346919	0.398201992162272	0.459867098191658	0.468616334691711	0.285629450846474	-0.378246349340527	0.820352619621896	0.5219913585641	-1.87723263326555	-1.47895888805623	0.00509209097737582	0.742877039110771	0.70583304916947	0.41344017393766	0.602519296193851	0.0626125914436365	0.141446935206	0.995944524107145	0.458828058109258	0.898332971670234	0.837760352452626	0.99516899037978	0.170099860867772	0.320335706201823	0.995944524107145	0.909640278816624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__sp._7	0.176348511985111	0.52796092287356	0.00130236196578406	-0.669065372848754	0.481127398592125	0.144167549674716	-0.0808978451076809	0.411338925472829	0.267235992077126	0.00761514929789757	0.391138819281679	0.372725143383759	0.357011485241585	0.261819619018397	0.428718268718188	1.97563553760074	0.171022512473081	-1.71055732611118	1.2908369803664	0.403817679919065	-0.308983128960999	0.668555503004617	0.0494692147728032	0.864366163708285	0.0885986299249483	0.198140103695585	0.686746295965083	0.757632183697374	0.857979562189259	0.544161362500835	0.99516899037978	0.216574428705429	0.38624779707747	0.852640183934401	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Alloprevotella_rava	-0.0279683102601317	0.865710466869674	-0.00101557548229857	-0.730503022734334	-0.681785136457497	-0.462628432489471	0.120270925927318	0.494577606670513	0.337740257597259	0.0104260987398	0.441137650395674	0.543235367251789	0.474618392204239	0.306823733856953	-0.0565498920349707	2.5632433427643	-0.0974070462637932	-1.65595256283184	-1.25504556138645	-0.974737684186481	0.391987035733652	0.95498554603282	0.0114411180305191	0.922544478662782	0.100003615386192	0.211583419398373	0.331395924930072	0.695672483773953	0.968980963486163	0.203181585725636	0.99516899037978	0.233341769234448	0.397363982772554	0.495485169312924	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Haemophilus_paraphrohaemolyticus	0.896629796246564	-0.0864467946465875	0.00380748749599348	-0.242154841072901	-0.749650536437575	-3.14947487284418	0.305605741315906	0.568882044272383	0.360871439218947	0.0108636917060604	0.523753646122098	0.587537865074912	0.509344270777816	0.35472563356649	1.57612602695763	-0.239550114671554	0.350478235116839	-0.462344926600185	-1.27591867860635	-6.1833911826173	0.861527085717708	0.11684498920884	0.810965933721367	0.726411177016467	0.64442172461365	0.203714652555298	4.47054569156255e-09	0.390154279675601	0.425322718431641	0.939013186414215	0.99516899037978	0.78142476842915	0.392150706168949	1.37692807300127e-07	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._1001283B150225_161107_H12	-0.486799047487688	-0.337010479879033	0.00496687193849217	1.14281046658941	0.624547875098428	0.579520124864624	0.104149422363161	0.463670320889084	0.306275430662067	0.00886140960157633	0.408753249168106	0.438796222759945	0.408840934893661	0.288457177930263	-1.04988183533994	-1.10035101134468	0.560505851981905	2.79584436066321	1.42332099207723	1.41747089247645	0.361056788776947	0.294996616864331	0.272457168348936	0.575740591722062	0.00566366210917949	0.156148561813736	0.157848740467863	0.718425210755231	0.614681577203019	0.802869548439771	0.99516899037978	0.0792912695285128	0.332694139477987	0.282659372465709	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
